codi_indicador,any,codi_municipi,valor_final
15.2.1,2022,08154,"0,00"
15.2.1,2022,08155,"6,73"
15.2.1,2022,08156,"0,79"
15.2.1,2022,08157,"5,45"
15.2.1,2022,08158,"62,73"
15.2.1,2022,08159,"7,80"
15.2.1,2022,08160,"0,00"
15.2.1,2022,08161,"38,82"
15.2.1,2022,08162,"6,00"
15.2.1,2022,08163,"7,13"
15.2.1,2022,08164,"0,00"
15.2.1,2022,08165,"1,86"
15.2.1,2022,08166,"49,90"
15.2.1,2022,08167,"0,00"
15.2.1,2022,08168,"14,42"
15.2.1,2022,08169,"22,11"
15.2.1,2022,08170,"0,00"
15.2.1,2022,08171,"5,26"
15.2.1,2022,08172,"0,00"
15.2.1,2022,08174,"0,00"
15.2.1,2022,08175,"0,00"
15.2.1,2022,08176,"0,00"
15.2.1,2022,08177,"34,66"
15.2.1,2022,08178,"0,00"
15.2.1,2022,08179,"79,64"
15.2.1,2022,08180,"0,00"
15.2.1,2022,08181,"34,51"
15.2.1,2022,08182,"41,23"
15.2.1,2022,08183,"0,00"
15.2.1,2022,08184,"0,00"
15.2.1,2022,08185,"0,00"
15.2.1,2022,08187,"0,00"
15.2.1,2022,08188,"0,11"
15.2.1,2022,08189,"0,00"
15.2.1,2022,08190,"68,38"
15.2.1,2022,08191,"0,00"
15.2.1,2022,08192,"0,00"
15.2.1,2022,08193,"46,52"
15.2.1,2022,08194,"0,00"
15.2.1,2022,08195,"0,00"
15.2.1,2022,08196,"0,00"
15.2.1,2022,08197,"0,00"
15.2.1,2022,08198,"0,00"
15.2.1,2022,08199,"1,15"
15.2.1,2022,08200,"39,91"
15.2.1,2022,08201,"0,00"
15.2.1,2022,08202,"65,10"
15.2.1,2022,08203,"11,42"
15.2.1,2022,08204,"0,00"
15.2.1,2022,08205,"41,46"
15.2.1,2022,08206,"4,56"
15.2.1,2022,08207,"31,22"
15.2.1,2022,08208,"0,00"
15.2.1,2022,08209,"1,04"
15.2.1,2022,08210,"25,65"
15.2.1,2022,08211,"67,26"
15.2.1,2022,08212,"4,35"
15.2.1,2022,08213,"0,00"
15.2.1,2022,08214,"67,22"
15.2.1,2022,08215,"0,00"
15.2.1,2022,08216,"11,40"
15.2.1,2022,08217,"35,29"
15.2.1,2022,08218,"0,00"
15.2.1,2022,08219,"0,00"
15.2.1,2022,08220,"50,55"
15.2.1,2022,08221,"56,83"
15.2.1,2022,08222,"0,00"
15.2.1,2022,08223,"59,91"
15.2.1,2022,08224,"30,63"
15.2.1,2022,08225,"0,00"
15.2.1,2022,08226,"15,55"
15.2.1,2022,08227,"7,42"
15.2.1,2022,08228,"46,83"
15.2.1,2022,08229,"46,83"
15.2.1,2022,08230,"38,65"
15.2.1,2022,08231,"42,75"
15.2.1,2022,08232,"46,85"
15.2.1,2022,08233,"46,85"
15.2.1,2022,08234,"50,75"
15.2.1,2022,08235,"0,00"
15.2.1,2022,08236,"0,00"
15.2.1,2022,08237,"34,30"
15.2.1,2022,08238,"67,18"
15.2.1,2022,08239,"34,30"
15.2.1,2022,08240,"0,00"
15.2.1,2022,08241,"34,92"
15.2.1,2022,08242,"70,35"
15.2.1,2022,08243,"6,80"
15.2.1,2022,08244,"29,43"
15.2.1,2022,08245,"28,32"
15.2.1,2022,08246,"0,00"
15.2.1,2022,08247,"0,00"
15.2.1,2022,08248,"0,00"
15.2.1,2022,08249,"0,00"
15.2.1,2022,08250,"21,70"
15.2.1,2022,08251,"48,73"
15.2.1,2022,08252,"0,00"
15.2.1,2022,08253,"57,70"
15.2.1,2022,08254,"11,12"
15.2.1,2022,08255,"41,03"
15.2.1,2022,08256,"69,09"
15.2.1,2022,08257,"46,45"
15.2.1,2022,08258,"21,39"
15.2.1,2022,08259,"0,00"
15.2.1,2022,08260,"7,74"
15.2.1,2022,08261,"0,00"
15.2.1,2022,08262,"51,76"
15.2.1,2022,08263,"18,40"
15.2.1,2022,08264,"0,00"
15.2.1,2022,08265,"7,85"
15.2.1,2022,08266,"46,79"
15.2.1,2022,08267,"0,00"
15.2.1,2022,08268,"21,22"
15.2.1,2022,08269,"20,86"
15.2.1,2022,08270,"70,84"
15.2.1,2022,08271,"13,76"
15.2.1,2022,08272,"1,95"
15.2.1,2022,08273,"30,15"
15.2.1,2022,08274,"6,98"
15.2.1,2022,08275,"70,84"
15.2.1,2022,08276,"89,84"
15.2.1,2022,08277,"20,24"
15.2.1,2022,08278,"0,17"
15.2.1,2022,08279,"11,05"
15.2.1,2022,08280,"36,24"
15.2.1,2022,08281,"40,99"
15.2.1,2022,08282,"65,81"
15.2.1,2022,08283,"8,37"
15.2.1,2022,08284,"43,40"
15.2.1,2022,08285,"0,00"
15.2.1,2022,08286,"1,77"
15.2.1,2022,08287,"0,00"
15.2.1,2022,08288,"39,98"
15.2.1,2022,08289,"26,35"
15.2.1,2022,08290,"0,00"
15.2.1,2022,08291,"57,66"
15.2.1,2022,08292,"65,70"
15.2.1,2022,08293,"21,46"
15.2.1,2022,08294,"45,58"
15.2.1,2022,08295,"30,90"
15.2.1,2022,08296,"57,21"
15.2.1,2022,08297,"0,00"
15.2.1,2022,08298,"0,00"
15.2.1,2022,08299,"34,68"
15.2.1,2022,08300,"18,55"
15.2.1,2022,08301,"45,91"
15.2.1,2022,08302,"0,00"
15.2.1,2022,08303,"99,56"
15.2.1,2022,08304,"0,00"
15.2.1,2022,08305,"0,00"
15.2.1,2022,08306,"59,39"
15.2.1,2022,08307,"17,71"
15.2.1,2022,08308,"4,34"
15.2.1,2022,08901,"58,81"
15.2.1,2022,08902,"27,80"
15.2.1,2022,08903,"50,62"
15.2.1,2022,08904,"0,00"
15.2.1,2022,08905,"0,00"
15.2.1,2023,08001,"6,75"
15.2.1,2023,08002,"0,00"
15.2.1,2023,08003,"55,38"
15.2.1,2023,08004,"0,00"
15.2.1,2023,08005,"0,00"
15.2.1,2023,08006,"0,00"
15.2.1,2023,08007,"18,66"
15.2.1,2023,08008,"6,04"
15.2.1,2023,08009,"45,92"
15.2.1,2023,08010,"0,00"
15.2.1,2023,08011,"1,18"
15.2.1,2023,08012,"0,11"
15.2.1,2023,08013,"43,89"
15.2.1,2023,08014,"68,70"
15.2.1,2023,08015,"34,87"
15.2.1,2023,08016,"83,27"
15.2.1,2023,08017,"0,12"
15.2.1,2023,08018,"0,00"
15.2.1,2023,08019,"16,55"
15.2.1,2023,08020,"77,95"
15.2.1,2023,08021,"47,82"
15.2.1,2023,08022,"9,16"
15.2.1,2023,08023,"34,59"
15.2.1,2023,08024,"0,66"
15.2.1,2023,08025,"62,52"
15.2.1,2023,08026,"84,96"
15.2.1,2023,08027,"0,00"
15.2.1,2023,08028,"75,96"
15.2.1,2023,08029,"25,71"
15.2.1,2023,08030,"38,73"
15.2.1,2023,08031,"0,00"
15.2.1,2023,08032,"0,00"
15.2.1,2023,08033,"0,00"
15.2.1,2023,08034,"0,00"
15.2.1,2023,08035,"0,00"
15.2.1,2023,08036,"0,00"
15.2.1,2023,08037,"0,00"
15.2.1,2023,08038,"0,00"
15.2.1,2023,08039,"27,74"
15.2.1,2023,08040,"0,00"
15.2.1,2023,08041,"1,12"
15.2.1,2023,08042,"61,43"
15.2.1,2023,08043,"23,24"
15.2.1,2023,08044,"30,94"
15.2.1,2023,08045,"48,08"
15.2.1,2023,08046,"0,00"
15.2.1,2023,08047,"2,10"
15.2.1,2023,08048,"1,16"
15.2.1,2023,08049,"10,67"
15.2.1,2023,08050,"20,77"
15.2.1,2023,08051,"28,59"
15.2.1,2023,08052,"82,52"
15.2.1,2023,08053,"59,79"
15.2.1,2023,08054,"0,87"
15.2.1,2023,08055,"26,76"
15.2.1,2023,08056,"15,21"
15.2.1,2023,08057,"49,42"
15.2.1,2023,08058,"47,79"
15.2.1,2023,08059,"0,00"
15.2.1,2023,08060,"17,70"
15.2.1,2023,08061,"0,00"
15.2.1,2023,08062,"0,00"
15.2.1,2023,08063,"0,00"
15.2.1,2023,08064,"17,94"
15.2.1,2023,08065,"23,19"
15.2.1,2023,08066,"21,57"
15.2.1,2023,08067,"2,42"
15.2.1,2023,08068,"55,04"
15.2.1,2023,08069,"74,63"
15.2.1,2023,08070,"54,34"
15.2.1,2023,08071,"0,00"
15.2.1,2023,08072,"1,23"
15.2.1,2023,08073,"5,97"
15.2.1,2023,08074,"1,70"
15.2.1,2023,08075,"45,13"
15.2.1,2023,08076,"35,40"
15.2.1,2023,08077,"15,00"
15.2.1,2023,08078,"2,79"
15.2.1,2023,08079,"80,14"
15.2.1,2023,08080,"35,88"
15.2.1,2023,08081,"88,69"
15.2.1,2023,08082,"46,65"
15.2.1,2023,08083,"35,70"
15.2.1,2023,08084,"0,56"
15.2.1,2023,08085,"11,10"
15.2.1,2023,08086,"4,68"
15.2.1,2023,08087,"52,43"
15.2.1,2023,08088,"31,41"
15.2.1,2023,08089,"49,11"
15.2.1,2023,08090,"16,19"
15.2.1,2023,08091,"32,70"
15.2.1,2023,08092,"0,00"
15.2.1,2023,08093,"100,00"
15.2.1,2023,08094,"0,00"
15.2.1,2023,08095,"35,37"
15.2.1,2023,08096,"4,48"
15.2.1,2023,08097,"36,31"
15.2.1,2023,08098,"0,00"
15.2.1,2023,08099,"64,47"
15.2.1,2023,08100,"10,00"
15.2.1,2023,08101,"0,00"
15.2.1,2023,08102,"0,00"
15.2.1,2023,08103,"12,34"
15.2.1,2023,08104,"42,50"
15.2.1,2023,08105,"0,00"
15.2.1,2023,08106,"15,79"
15.2.1,2023,08107,"0,00"
15.2.1,2023,08108,"3,45"
15.2.1,2023,08109,"0,37"
15.2.1,2023,08110,"6,47"
15.2.1,2023,08111,"0,77"
15.2.1,2023,08112,"0,00"
15.2.1,2023,08113,"0,00"
15.2.1,2023,08114,"2,66"
15.2.1,2023,08115,"19,77"
15.2.1,2023,08116,"18,23"
15.2.1,2023,08117,"0,00"
15.2.1,2023,08118,"0,00"
15.2.1,2023,08119,"0,00"
15.2.1,2023,08120,"57,45"
15.2.1,2023,08121,"20,02"
15.2.1,2023,08122,"10,47"
15.2.1,2023,08123,"74,68"
15.2.1,2023,08124,"42,02"
15.2.1,2023,08125,"43,72"
15.2.1,2023,08126,"0,00"
15.2.1,2023,08127,"95,52"
15.2.1,2023,08128,"15,11"
15.2.1,2023,08129,"27,26"
15.2.1,2023,08130,"87,80"
15.2.1,2023,08131,"87,80"
15.2.1,2023,08132,"13,70"
15.2.1,2023,08133,"4,68"
15.2.1,2023,08134,"79,07"
15.2.1,2023,08135,"6,81"
15.2.1,2023,08136,"44,48"
15.2.1,2023,08137,"100,00"
15.2.1,2023,08138,"70,08"
15.2.1,2023,08139,"90,13"
15.2.1,2023,08140,"0,00"
15.2.1,2023,08141,"0,00"
15.2.1,2023,08142,"37,92"
15.2.1,2023,08143,"0,00"
15.2.1,2023,08144,"0,00"
15.2.1,2023,08145,"11,90"
15.2.1,2023,08146,"76,54"
15.2.1,2023,08147,"34,39"
15.2.1,2023,08148,"69,21"
15.2.1,2023,08149,"0,00"
15.2.1,2023,08150,"13,35"
15.2.1,2023,08151,"0,53"
15.2.1,2023,08152,"2,28"
15.2.1,2023,08153,"64,10"
15.2.1,2023,08154,"0,00"
15.2.1,2023,08155,"6,73"
15.2.1,2023,08156,"0,79"
15.2.1,2023,08157,"5,45"
15.2.1,2023,08158,"62,73"
15.2.1,2023,08159,"7,80"
15.2.1,2023,08160,"0,00"
15.2.1,2023,08161,"38,82"
15.2.1,2023,08162,"6,00"
15.2.1,2023,08163,"7,13"
15.2.1,2023,08164,"0,00"
15.2.1,2023,08165,"1,86"
15.2.1,2023,08166,"49,90"
15.2.1,2023,08167,"0,00"
15.2.1,2023,08168,"14,42"
15.2.1,2023,08169,"22,11"
15.2.1,2023,08170,"0,00"
15.2.1,2023,08171,"5,26"
15.2.1,2023,08172,"0,00"
15.2.1,2023,08174,"0,00"
15.2.1,2023,08175,"0,00"
15.2.1,2023,08176,"0,00"
15.2.1,2023,08177,"34,66"
15.2.1,2023,08178,"0,00"
15.2.1,2023,08179,"79,64"
15.2.1,2023,08180,"0,00"
15.2.1,2023,08181,"34,51"
15.2.1,2023,08182,"41,23"
15.2.1,2023,08183,"0,00"
15.2.1,2023,08184,"0,00"
15.2.1,2023,08185,"0,00"
15.2.1,2023,08187,"0,00"
15.2.1,2023,08188,"0,11"
15.2.1,2023,08189,"0,00"
15.2.1,2023,08190,"68,38"
15.2.1,2023,08191,"0,00"
15.2.1,2023,08192,"0,00"
15.2.1,2023,08193,"46,52"
15.2.1,2023,08194,"0,00"
15.2.1,2023,08195,"0,00"
15.2.1,2023,08196,"0,00"
15.2.1,2023,08197,"0,00"
15.2.1,2023,08198,"0,00"
15.2.1,2023,08199,"1,15"
15.2.1,2023,08200,"39,91"
15.2.1,2023,08201,"0,00"
15.2.1,2023,08202,"65,10"
15.2.1,2023,08203,"11,42"
15.2.1,2023,08204,"0,00"
15.2.1,2023,08205,"41,46"
15.2.1,2023,08206,"4,56"
15.2.1,2023,08207,"31,22"
15.2.1,2023,08208,"0,00"
15.2.1,2023,08209,"1,04"
15.2.1,2023,08210,"25,65"
15.2.1,2023,08211,"67,26"
15.2.1,2023,08212,"4,35"
15.2.1,2023,08213,"0,00"
15.2.1,2023,08214,"67,22"
15.2.1,2023,08215,"0,00"
15.2.1,2023,08216,"11,40"
15.2.1,2023,08217,"35,29"
15.2.1,2023,08218,"0,00"
15.2.1,2023,08219,"0,00"
15.2.1,2023,08220,"50,55"
15.2.1,2023,08221,"56,83"
15.2.1,2023,08222,"0,00"
15.2.1,2023,08223,"59,91"
15.2.1,2023,08224,"30,63"
15.2.1,2023,08225,"0,00"
15.2.1,2023,08226,"15,55"
15.2.1,2023,08227,"7,42"
15.2.1,2023,08228,"46,83"
15.2.1,2023,08229,"46,83"
15.2.1,2023,08230,"38,65"
15.2.1,2023,08231,"42,75"
15.2.1,2023,08232,"46,85"
15.2.1,2023,08233,"46,85"
15.2.1,2023,08234,"50,75"
15.2.1,2023,08235,"0,00"
15.2.1,2023,08236,"0,00"
15.2.1,2023,08237,"34,30"
15.2.1,2023,08238,"67,18"
15.2.1,2023,08239,"34,30"
15.2.1,2023,08240,"0,00"
15.2.1,2023,08241,"34,92"
15.2.1,2023,08242,"70,35"
15.2.1,2023,08243,"6,80"
15.2.1,2023,08244,"29,43"
15.2.1,2023,08245,"28,32"
15.2.1,2023,08246,"0,00"
15.2.1,2023,08247,"0,00"
15.2.1,2023,08248,"0,00"
15.2.1,2023,08249,"0,00"
15.2.1,2023,08250,"21,70"
15.2.1,2023,08251,"48,73"
15.2.1,2023,08252,"0,00"
15.2.1,2023,08253,"57,70"
15.2.1,2023,08254,"11,12"
15.2.1,2023,08255,"41,03"
15.2.1,2023,08256,"69,09"
15.2.1,2023,08257,"46,45"
15.2.1,2023,08258,"21,39"
15.2.1,2023,08259,"0,00"
15.2.1,2023,08260,"7,74"
15.2.1,2023,08261,"0,00"
15.2.1,2023,08262,"51,76"
15.2.1,2023,08263,"18,40"
15.2.1,2023,08264,"0,00"
15.2.1,2023,08265,"7,85"
15.2.1,2023,08266,"46,79"
15.2.1,2023,08267,"0,00"
15.2.1,2023,08268,"21,22"
15.2.1,2023,08269,"20,86"
15.2.1,2023,08270,"70,84"
15.2.1,2023,08271,"13,76"
15.2.1,2023,08272,"1,95"
15.2.1,2023,08273,"30,15"
15.2.1,2023,08274,"6,98"
15.2.1,2023,08275,"70,84"
15.2.1,2023,08276,"89,84"
15.2.1,2023,08277,"20,24"
15.2.1,2023,08278,"0,17"
15.2.1,2023,08279,"11,05"
15.2.1,2023,08280,"36,24"
15.2.1,2023,08281,"40,99"
15.2.1,2023,08282,"65,81"
15.2.1,2023,08283,"8,37"
15.2.1,2023,08284,"43,40"
15.2.1,2023,08285,"0,00"
15.2.1,2023,08286,"1,77"
15.2.1,2023,08287,"0,00"
15.2.1,2023,08288,"39,98"
15.2.1,2023,08289,"26,35"
15.2.1,2023,08290,"0,00"
15.2.1,2023,08291,"57,66"
15.2.1,2023,08292,"65,70"
15.2.1,2023,08293,"21,46"
15.2.1,2023,08294,"45,58"
15.2.1,2023,08295,"30,90"
15.2.1,2023,08296,"57,21"
15.2.1,2023,08297,"0,00"
15.2.1,2023,08298,"0,00"
15.2.1,2023,08299,"34,68"
15.2.1,2023,08300,"18,55"
15.2.1,2023,08301,"45,91"
15.2.1,2023,08302,"0,00"
15.2.1,2023,08303,"99,56"
15.2.1,2023,08304,"0,00"
15.2.1,2023,08305,"0,00"
15.2.1,2023,08306,"59,39"
15.2.1,2023,08307,"17,71"
15.2.1,2023,08308,"4,34"
15.2.1,2023,08901,"58,81"
15.2.1,2023,08902,"27,80"
15.2.1,2023,08903,"50,62"
15.2.1,2023,08904,"0,00"
15.2.1,2023,08905,"0,00"
