codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
13.1.1,2020,08227,,,
13.1.1,2020,08228,,,
13.1.1,2020,08229,,,
13.1.1,2020,08230,,,
13.1.1,2020,08231,,,
13.1.1,2020,08232,,,
13.1.1,2020,08233,,,
13.1.1,2020,08234,,,
13.1.1,2020,08235,,,
13.1.1,2020,08236,,,
13.1.1,2020,08237,,,
13.1.1,2020,08238,,,
13.1.1,2020,08239,,,
13.1.1,2020,08240,,,
13.1.1,2020,08241,,,
13.1.1,2020,08242,,,
13.1.1,2020,08243,,,
13.1.1,2020,08244,,,
13.1.1,2020,08245,,,
13.1.1,2020,08246,,,
13.1.1,2020,08247,,,
13.1.1,2020,08248,,,
13.1.1,2020,08249,,,
13.1.1,2020,08250,,,
13.1.1,2020,08251,,,
13.1.1,2020,08252,,,
13.1.1,2020,08253,,,
13.1.1,2020,08254,,,
13.1.1,2020,08255,,,
13.1.1,2020,08256,,,
13.1.1,2020,08257,,,
13.1.1,2020,08258,,,
13.1.1,2020,08259,,,
13.1.1,2020,08260,,,
13.1.1,2020,08261,,,
13.1.1,2020,08262,,,
13.1.1,2020,08263,,,
13.1.1,2020,08264,,,
13.1.1,2020,08265,,,
13.1.1,2020,08266,,,
13.1.1,2020,08267,,,
13.1.1,2020,08268,,,
13.1.1,2020,08269,,,
13.1.1,2020,08270,,,
13.1.1,2020,08271,,,
13.1.1,2020,08272,,,
13.1.1,2020,08273,,,
13.1.1,2020,08274,,,
13.1.1,2020,08275,,,
13.1.1,2020,08276,,,
13.1.1,2020,08277,,,
13.1.1,2020,08278,,,
13.1.1,2020,08279,,,
13.1.1,2020,08280,,,
13.1.1,2020,08281,,,
13.1.1,2020,08282,,,
13.1.1,2020,08283,,,
13.1.1,2020,08284,,,
13.1.1,2020,08285,,,
13.1.1,2020,08286,,,
13.1.1,2020,08287,,,
13.1.1,2020,08288,,,
13.1.1,2020,08289,,,
13.1.1,2020,08290,,,
13.1.1,2020,08291,,,
13.1.1,2020,08292,,,
13.1.1,2020,08293,,,
13.1.1,2020,08294,,,
13.1.1,2020,08295,,,
13.1.1,2020,08296,,,
13.1.1,2020,08297,,,
13.1.1,2020,08298,,,
13.1.1,2020,08299,,,
13.1.1,2020,08300,,,
13.1.1,2020,08301,,,
13.1.1,2020,08302,,,
13.1.1,2020,08303,,,
13.1.1,2020,08304,,,
13.1.1,2020,08305,,,
13.1.1,2020,08306,,,
13.1.1,2020,08307,,,
13.1.1,2020,08308,,,
13.1.1,2020,08901,,,
13.1.1,2020,08902,,,
13.1.1,2020,08903,,,
13.1.1,2020,08904,,,
13.1.1,2020,08905,,,
13.1.1,2021,08001,,,
13.1.1,2021,08002,,,
13.1.1,2021,08003,,,
13.1.1,2021,08004,,,
13.1.1,2021,08005,,,
13.1.1,2021,08006,,,
13.1.1,2021,08007,,,
13.1.1,2021,08008,,,
13.1.1,2021,08009,,,
13.1.1,2021,08010,,,
13.1.1,2021,08011,,,
13.1.1,2021,08012,,,
13.1.1,2021,08013,,,
13.1.1,2021,08014,,,
13.1.1,2021,08015,,,
13.1.1,2021,08016,,,
13.1.1,2021,08017,,,
13.1.1,2021,08018,,,
13.1.1,2021,08019,,,
13.1.1,2021,08020,,,
13.1.1,2021,08021,,,
13.1.1,2021,08022,,,
13.1.1,2021,08023,,,
13.1.1,2021,08024,,,
13.1.1,2021,08025,,,
13.1.1,2021,08026,,,
13.1.1,2021,08027,,,
13.1.1,2021,08028,,,
13.1.1,2021,08029,,,
13.1.1,2021,08030,,,
13.1.1,2021,08031,,,
13.1.1,2021,08032,,,
13.1.1,2021,08033,,,
13.1.1,2021,08034,,,
13.1.1,2021,08035,,,
13.1.1,2021,08036,,,
13.1.1,2021,08037,,,
13.1.1,2021,08038,,,
13.1.1,2021,08039,,,
13.1.1,2021,08040,,,
13.1.1,2021,08041,,,
13.1.1,2021,08042,,,
13.1.1,2021,08043,,,
13.1.1,2021,08044,,,
13.1.1,2021,08045,,,
13.1.1,2021,08046,,,
13.1.1,2021,08047,,,
13.1.1,2021,08048,,,
13.1.1,2021,08049,,,
13.1.1,2021,08050,,,
13.1.1,2021,08051,,,
13.1.1,2021,08052,,,
13.1.1,2021,08053,,,
13.1.1,2021,08054,,,
13.1.1,2021,08055,,,
13.1.1,2021,08056,,,
13.1.1,2021,08057,,,
13.1.1,2021,08058,,,
13.1.1,2021,08059,,,
13.1.1,2021,08060,,,
13.1.1,2021,08061,,,
13.1.1,2021,08062,,,
13.1.1,2021,08063,,,
13.1.1,2021,08064,,,
13.1.1,2021,08065,,,
13.1.1,2021,08066,,,
13.1.1,2021,08067,,,
13.1.1,2021,08068,,,
13.1.1,2021,08069,,,
13.1.1,2021,08070,,,
13.1.1,2021,08071,,,
13.1.1,2021,08072,,,
13.1.1,2021,08073,,,
13.1.1,2021,08074,,,
13.1.1,2021,08075,,,
13.1.1,2021,08076,,,
13.1.1,2021,08077,,,
13.1.1,2021,08078,,,
13.1.1,2021,08079,,,
13.1.1,2021,08080,,,
13.1.1,2021,08081,,,
13.1.1,2021,08082,,,
13.1.1,2021,08083,,,
13.1.1,2021,08084,,,
13.1.1,2021,08085,,,
13.1.1,2021,08086,,,
13.1.1,2021,08087,,,
13.1.1,2021,08088,,,
13.1.1,2021,08089,,,
13.1.1,2021,08090,,,
13.1.1,2021,08091,,,
13.1.1,2021,08092,,,
13.1.1,2021,08093,,,
13.1.1,2021,08094,,,
13.1.1,2021,08095,,,
13.1.1,2021,08096,,,
13.1.1,2021,08097,,,
13.1.1,2021,08098,,,
13.1.1,2021,08099,,,
13.1.1,2021,08100,,,
13.1.1,2021,08101,,,
13.1.1,2021,08102,,,
13.1.1,2021,08103,,,
13.1.1,2021,08104,,,
13.1.1,2021,08105,,,
13.1.1,2021,08106,,,
13.1.1,2021,08107,,,
13.1.1,2021,08108,,,
13.1.1,2021,08109,,,
13.1.1,2021,08110,,,
13.1.1,2021,08111,,,
13.1.1,2021,08112,,,
13.1.1,2021,08113,,,
13.1.1,2021,08114,,,
13.1.1,2021,08115,,,
13.1.1,2021,08116,,,
13.1.1,2021,08117,,,
13.1.1,2021,08118,,,
13.1.1,2021,08119,,,
13.1.1,2021,08120,,,
13.1.1,2021,08121,,,
13.1.1,2021,08122,,,
13.1.1,2021,08123,,,
13.1.1,2021,08124,,,
13.1.1,2021,08125,,,
13.1.1,2021,08126,,,
13.1.1,2021,08127,,,
13.1.1,2021,08128,,,
13.1.1,2021,08129,,,
13.1.1,2021,08130,,,
13.1.1,2021,08131,,,
13.1.1,2021,08132,,,
13.1.1,2021,08133,,,
13.1.1,2021,08134,,,
13.1.1,2021,08135,,,
13.1.1,2021,08136,,,
13.1.1,2021,08137,,,
13.1.1,2021,08138,,,
13.1.1,2021,08139,,,
13.1.1,2021,08140,,,
13.1.1,2021,08141,,,
13.1.1,2021,08142,,,
13.1.1,2021,08143,,,
13.1.1,2021,08144,,,
13.1.1,2021,08145,,,
13.1.1,2021,08146,,,
13.1.1,2021,08147,,,
13.1.1,2021,08148,,,
13.1.1,2021,08149,,,
13.1.1,2021,08150,,,
13.1.1,2021,08151,,,
13.1.1,2021,08152,,,
13.1.1,2021,08153,,,
13.1.1,2021,08154,,,
13.1.1,2021,08155,,,
13.1.1,2021,08156,,,
13.1.1,2021,08157,,,
13.1.1,2021,08158,,,
13.1.1,2021,08159,,,
13.1.1,2021,08160,,,
13.1.1,2021,08161,,,
13.1.1,2021,08162,,,
13.1.1,2021,08163,,,
13.1.1,2021,08164,,,
13.1.1,2021,08165,,,
13.1.1,2021,08166,,,
13.1.1,2021,08167,,,
13.1.1,2021,08168,,,
13.1.1,2021,08169,,,
13.1.1,2021,08170,,,
13.1.1,2021,08171,,,
13.1.1,2021,08172,,,
13.1.1,2021,08174,,,
13.1.1,2021,08175,,,
13.1.1,2021,08176,,,
13.1.1,2021,08177,,,
13.1.1,2021,08178,,,
13.1.1,2021,08179,,,
13.1.1,2021,08180,,,
13.1.1,2021,08181,,,
13.1.1,2021,08182,,,
13.1.1,2021,08183,,,
13.1.1,2021,08184,,,
13.1.1,2021,08185,,,
13.1.1,2021,08187,,,
13.1.1,2021,08188,,,
13.1.1,2021,08189,,,
13.1.1,2021,08190,,,
13.1.1,2021,08191,,,
13.1.1,2021,08192,,,
13.1.1,2021,08193,,,
13.1.1,2021,08194,,,
13.1.1,2021,08195,,,
13.1.1,2021,08196,,,
13.1.1,2021,08197,,,
13.1.1,2021,08198,,,
13.1.1,2021,08199,,,
13.1.1,2021,08200,,,
13.1.1,2021,08201,,,
13.1.1,2021,08202,,,
13.1.1,2021,08203,,,
13.1.1,2021,08204,,,
13.1.1,2021,08205,,,
13.1.1,2021,08206,,,
13.1.1,2021,08207,,,
13.1.1,2021,08208,,,
13.1.1,2021,08209,,,
13.1.1,2021,08210,,,
13.1.1,2021,08211,,,
13.1.1,2021,08212,,,
13.1.1,2021,08213,,,
13.1.1,2021,08214,,,
13.1.1,2021,08215,,,
13.1.1,2021,08216,,,
13.1.1,2021,08217,,,
13.1.1,2021,08218,,,
13.1.1,2021,08219,,,
13.1.1,2021,08220,,,
13.1.1,2021,08221,,,
13.1.1,2021,08222,,,
13.1.1,2021,08223,,,
13.1.1,2021,08224,,,
13.1.1,2021,08225,,,
13.1.1,2021,08226,,,
13.1.1,2021,08227,,,
13.1.1,2021,08228,,,
13.1.1,2021,08229,,,
13.1.1,2021,08230,,,
13.1.1,2021,08231,,,
13.1.1,2021,08232,,,
13.1.1,2021,08233,,,
13.1.1,2021,08234,,,
13.1.1,2021,08235,,,
13.1.1,2021,08236,,,
13.1.1,2021,08237,,,
13.1.1,2021,08238,,,
13.1.1,2021,08239,,,
13.1.1,2021,08240,,,
13.1.1,2021,08241,,,
13.1.1,2021,08242,,,
13.1.1,2021,08243,,,
13.1.1,2021,08244,,,
13.1.1,2021,08245,,,
13.1.1,2021,08246,,,
13.1.1,2021,08247,,,
13.1.1,2021,08248,,,
13.1.1,2021,08249,,,
13.1.1,2021,08250,,,
13.1.1,2021,08251,,,
13.1.1,2021,08252,,,
13.1.1,2021,08253,,,
13.1.1,2021,08254,,,
13.1.1,2021,08255,,,
13.1.1,2021,08256,,,
13.1.1,2021,08257,,,
13.1.1,2021,08258,,,
13.1.1,2021,08259,,,
13.1.1,2021,08260,,,
13.1.1,2021,08261,,,
13.1.1,2021,08262,,,
13.1.1,2021,08263,,,
13.1.1,2021,08264,,,
13.1.1,2021,08265,,,
13.1.1,2021,08266,,,
13.1.1,2021,08267,,,
13.1.1,2021,08268,,,
13.1.1,2021,08269,,,
13.1.1,2021,08270,,,
13.1.1,2021,08271,,,
13.1.1,2021,08272,,,
13.1.1,2021,08273,,,
13.1.1,2021,08274,,,
13.1.1,2021,08275,,,
13.1.1,2021,08276,,,
13.1.1,2021,08277,,,
13.1.1,2021,08278,,,
13.1.1,2021,08279,,,
13.1.1,2021,08280,,,
13.1.1,2021,08281,,,
13.1.1,2021,08282,,,
13.1.1,2021,08283,,,
13.1.1,2021,08284,,,
13.1.1,2021,08285,,,
13.1.1,2021,08286,,,
13.1.1,2021,08287,,,
13.1.1,2021,08288,,,
13.1.1,2021,08289,,,
13.1.1,2021,08290,,,
13.1.1,2021,08291,,,
13.1.1,2021,08292,,,
13.1.1,2021,08293,,,
13.1.1,2021,08294,,,
13.1.1,2021,08295,,,
13.1.1,2021,08296,,,
13.1.1,2021,08297,,,
13.1.1,2021,08298,,,
13.1.1,2021,08299,,,
13.1.1,2021,08300,,,
13.1.1,2021,08301,,,
13.1.1,2021,08302,,,
13.1.1,2021,08303,,,
13.1.1,2021,08304,,,
13.1.1,2021,08305,,,
13.1.1,2021,08306,,,
13.1.1,2021,08307,,,
13.1.1,2021,08308,,,
13.1.1,2021,08901,,,
13.1.1,2021,08902,,,
13.1.1,2021,08903,,,
13.1.1,2021,08904,,,
13.1.1,2021,08905,,,
13.1.1,2022,08001,,,
13.1.1,2022,08002,,,
13.1.1,2022,08003,,,
13.1.1,2022,08004,,,
13.1.1,2022,08005,,,
13.1.1,2022,08006,,,
13.1.1,2022,08007,,,
13.1.1,2022,08008,,,
13.1.1,2022,08009,,,
13.1.1,2022,08010,,,
13.1.1,2022,08011,,,
13.1.1,2022,08012,,,
13.1.1,2022,08013,,,
13.1.1,2022,08014,,,
13.1.1,2022,08015,,,
13.1.1,2022,08016,,,
13.1.1,2022,08017,,,
13.1.1,2022,08018,,,
13.1.1,2022,08019,,,
13.1.1,2022,08020,,,
13.1.1,2022,08021,,,
13.1.1,2022,08022,,,
13.1.1,2022,08023,,,
13.1.1,2022,08024,,,
13.1.1,2022,08025,,,
13.1.1,2022,08026,,,
13.1.1,2022,08027,,,
13.1.1,2022,08028,,,
13.1.1,2022,08029,,,
13.1.1,2022,08030,,,
13.1.1,2022,08031,,,
13.1.1,2022,08032,,,
13.1.1,2022,08033,,,
13.1.1,2022,08034,,,
13.1.1,2022,08035,,,
13.1.1,2022,08036,,,
13.1.1,2022,08037,,,
13.1.1,2022,08038,,,
13.1.1,2022,08039,,,
13.1.1,2022,08040,,,
13.1.1,2022,08041,,,
13.1.1,2022,08042,,,
13.1.1,2022,08043,,,
13.1.1,2022,08044,,,
13.1.1,2022,08045,,,
13.1.1,2022,08046,,,
13.1.1,2022,08047,,,
13.1.1,2022,08048,,,
13.1.1,2022,08049,,,
13.1.1,2022,08050,,,
13.1.1,2022,08051,,,
13.1.1,2022,08052,,,
13.1.1,2022,08053,,,
13.1.1,2022,08054,,,
13.1.1,2022,08055,,,
13.1.1,2022,08056,,,
13.1.1,2022,08057,,,
13.1.1,2022,08058,,,
13.1.1,2022,08059,,,
13.1.1,2022,08060,,,
13.1.1,2022,08061,,,
13.1.1,2022,08062,,,
13.1.1,2022,08063,,,
13.1.1,2022,08064,,,
13.1.1,2022,08065,,,
13.1.1,2022,08066,,,
13.1.1,2022,08067,,,
13.1.1,2022,08068,,,
13.1.1,2022,08069,,,
13.1.1,2022,08070,,,
13.1.1,2022,08071,,,
13.1.1,2022,08072,,,
13.1.1,2022,08073,,,
13.1.1,2022,08074,,,
13.1.1,2022,08075,,,
13.1.1,2022,08076,,,
13.1.1,2022,08077,,,
13.1.1,2022,08078,,,
13.1.1,2022,08079,,,
13.1.1,2022,08080,,,
13.1.1,2022,08081,,,
13.1.1,2022,08082,,,
13.1.1,2022,08083,,,
13.1.1,2022,08084,,,
13.1.1,2022,08085,,,
13.1.1,2022,08086,,,
13.1.1,2022,08087,,,
13.1.1,2022,08088,,,
13.1.1,2022,08089,,,
13.1.1,2022,08090,,,
13.1.1,2022,08091,,,
13.1.1,2022,08092,,,
13.1.1,2022,08093,,,
13.1.1,2022,08094,,,
13.1.1,2022,08095,,,
13.1.1,2022,08096,,,
13.1.1,2022,08097,,,
13.1.1,2022,08098,,,
13.1.1,2022,08099,,,
13.1.1,2022,08100,,,
13.1.1,2022,08101,,,
13.1.1,2022,08102,,,
13.1.1,2022,08103,,,
13.1.1,2022,08104,,,
13.1.1,2022,08105,,,
13.1.1,2022,08106,,,
13.1.1,2022,08107,,,
13.1.1,2022,08108,,,
13.1.1,2022,08109,,,
13.1.1,2022,08110,,,
13.1.1,2022,08111,,,
13.1.1,2022,08112,,,
13.1.1,2022,08113,,,
13.1.1,2022,08114,,,
13.1.1,2022,08115,,,
13.1.1,2022,08116,,,
13.1.1,2022,08117,,,
13.1.1,2022,08118,,,
13.1.1,2022,08119,,,
13.1.1,2022,08120,,,
13.1.1,2022,08121,,,
13.1.1,2022,08122,,,
13.1.1,2022,08123,,,
13.1.1,2022,08124,,,
13.1.1,2022,08125,,,
13.1.1,2022,08126,,,
13.1.1,2022,08127,,,
13.1.1,2022,08128,,,
13.1.1,2022,08129,,,
13.1.1,2022,08130,,,
13.1.1,2022,08131,,,
13.1.1,2022,08132,,,
13.1.1,2022,08133,,,
13.1.1,2022,08134,,,
13.1.1,2022,08135,,,
13.1.1,2022,08136,,,
13.1.1,2022,08137,,,
13.1.1,2022,08138,,,
13.1.1,2022,08139,,,
13.1.1,2022,08140,,,
13.1.1,2022,08141,,,
13.1.1,2022,08142,,,
13.1.1,2022,08143,,,
13.1.1,2022,08144,,,
13.1.1,2022,08145,,,
13.1.1,2022,08146,,,
13.1.1,2022,08147,,,
13.1.1,2022,08148,,,
13.1.1,2022,08149,,,
13.1.1,2022,08150,,,
13.1.1,2022,08151,,,
13.1.1,2022,08152,,,
13.1.1,2022,08153,,,
13.1.1,2022,08154,,,
13.1.1,2022,08155,,,
13.1.1,2022,08156,,,
13.1.1,2022,08157,,,
13.1.1,2022,08158,,,
13.1.1,2022,08159,,,
13.1.1,2022,08160,,,
13.1.1,2022,08161,,,
13.1.1,2022,08162,,,
13.1.1,2022,08163,,,
13.1.1,2022,08164,,,
13.1.1,2022,08165,,,
13.1.1,2022,08166,,,
13.1.1,2022,08167,,,
13.1.1,2022,08168,,,
13.1.1,2022,08169,,,
13.1.1,2022,08170,,,
13.1.1,2022,08171,,,
13.1.1,2022,08172,,,
13.1.1,2022,08174,,,
13.1.1,2022,08175,,,
13.1.1,2022,08176,,,
13.1.1,2022,08177,,,
13.1.1,2022,08178,,,
13.1.1,2022,08179,,,
13.1.1,2022,08180,,,
13.1.1,2022,08181,,,
13.1.1,2022,08182,,,
13.1.1,2022,08183,,,
13.1.1,2022,08184,,,
13.1.1,2022,08185,,,
13.1.1,2022,08187,,,
13.1.1,2022,08188,,,
13.1.1,2022,08189,,,
13.1.1,2022,08190,,,
13.1.1,2022,08191,,,
13.1.1,2022,08192,,,
13.1.1,2022,08193,,,
13.1.1,2022,08194,,,
13.1.1,2022,08195,,,
13.1.1,2022,08196,,,
13.1.1,2022,08197,,,
13.1.1,2022,08198,,,
13.1.1,2022,08199,,,
13.1.1,2022,08200,,,
13.1.1,2022,08201,,,
13.1.1,2022,08202,,,
13.1.1,2022,08203,,,
13.1.1,2022,08204,,,
13.1.1,2022,08205,,,
13.1.1,2022,08206,,,
13.1.1,2022,08207,,,
13.1.1,2022,08208,,,
13.1.1,2022,08209,,,
13.1.1,2022,08210,,,
13.1.1,2022,08211,,,
13.1.1,2022,08212,,,
13.1.1,2022,08213,,,
13.1.1,2022,08214,,,
13.1.1,2022,08215,,,
13.1.1,2022,08216,,,
13.1.1,2022,08217,,,
13.1.1,2022,08218,,,
13.1.1,2022,08219,,,
13.1.1,2022,08220,,,
13.1.1,2022,08221,,,
13.1.1,2022,08222,,,
13.1.1,2022,08223,,,
13.1.1,2022,08224,,,
13.1.1,2022,08225,,,
13.1.1,2022,08226,,,
13.1.1,2022,08227,,,
13.1.1,2022,08228,,,
13.1.1,2022,08229,,,
13.1.1,2022,08230,,,
13.1.1,2022,08231,,,
13.1.1,2022,08232,,,
13.1.1,2022,08233,,,
13.1.1,2022,08234,,,
13.1.1,2022,08235,,,
13.1.1,2022,08236,,,
13.1.1,2022,08237,,,
13.1.1,2022,08238,,,
13.1.1,2022,08239,,,
13.1.1,2022,08240,,,
13.1.1,2022,08241,,,
13.1.1,2022,08242,,,
13.1.1,2022,08243,,,
13.1.1,2022,08244,,,
13.1.1,2022,08245,,,
13.1.1,2022,08246,,,
13.1.1,2022,08247,,,
13.1.1,2022,08248,,,
13.1.1,2022,08249,,,
13.1.1,2022,08250,,,
13.1.1,2022,08251,,,
13.1.1,2022,08252,,,
13.1.1,2022,08253,,,
13.1.1,2022,08254,,,
13.1.1,2022,08255,,,
13.1.1,2022,08256,,,
13.1.1,2022,08257,,,
13.1.1,2022,08258,,,
13.1.1,2022,08259,,,
13.1.1,2022,08260,,,
13.1.1,2022,08261,,,
13.1.1,2022,08262,,,
13.1.1,2022,08263,,,
13.1.1,2022,08264,,,
13.1.1,2022,08265,,,
13.1.1,2022,08266,,,
13.1.1,2022,08267,,,
13.1.1,2022,08268,,,
13.1.1,2022,08269,,,
13.1.1,2022,08270,,,
13.1.1,2022,08271,,,
13.1.1,2022,08272,,,
13.1.1,2022,08273,,,
13.1.1,2022,08274,,,
13.1.1,2022,08275,,,
13.1.1,2022,08276,,,
13.1.1,2022,08277,,,
13.1.1,2022,08278,,,
13.1.1,2022,08279,,,
13.1.1,2022,08280,,,
13.1.1,2022,08281,,,
13.1.1,2022,08282,,,
13.1.1,2022,08283,,,
13.1.1,2022,08284,,,
13.1.1,2022,08285,,,
13.1.1,2022,08286,,,
13.1.1,2022,08287,,,
13.1.1,2022,08288,,,
13.1.1,2022,08289,,,
13.1.1,2022,08290,,,
13.1.1,2022,08291,,,
13.1.1,2022,08292,,,
13.1.1,2022,08293,,,
13.1.1,2022,08294,,,
13.1.1,2022,08295,,,
13.1.1,2022,08296,,,
13.1.1,2022,08297,,,
13.1.1,2022,08298,,,
13.1.1,2022,08299,,,
13.1.1,2022,08300,,,
13.1.1,2022,08301,,,
13.1.1,2022,08302,,,
13.1.1,2022,08303,,,
13.1.1,2022,08304,,,
13.1.1,2022,08305,,,
13.1.1,2022,08306,,,
13.1.1,2022,08307,,,
13.1.1,2022,08308,,,
13.1.1,2022,08901,,,
13.1.1,2022,08902,,,
13.1.1,2022,08903,,,
13.1.1,2022,08904,,,
13.1.1,2022,08905,,,
13.1.1,2023,08001,Mitja,,
13.1.1,2023,08002,Alta,,
13.1.1,2023,08003,Mitja,,
13.1.1,2023,08004,Mitja,,
13.1.1,2023,08005,Mitja,,
13.1.1,2023,08006,Mitja,,
13.1.1,2023,08007,Mitja,,
13.1.1,2023,08008,Mitja,,
13.1.1,2023,08009,Mitja,,
13.1.1,2023,08010,Mitja,,
13.1.1,2023,08011,Mitja,,
13.1.1,2023,08012,Mitja,,
13.1.1,2023,08013,Mitja,,
13.1.1,2023,08014,Mitja,,
13.1.1,2023,08015,Mitja,,
13.1.1,2023,08016,Mitja,,
13.1.1,2023,08017,Mitja,,
13.1.1,2023,08018,Mitja,,
13.1.1,2023,08019,Alta,,
13.1.1,2023,08020,Mitja,,
13.1.1,2023,08021,Mitja,,
13.1.1,2023,08022,Mitja,,
13.1.1,2023,08023,Mitja,,
13.1.1,2023,08024,Mitja,,
13.1.1,2023,08025,Mitja,,
13.1.1,2023,08026,Baixa,,
13.1.1,2023,08027,Mitja,,
13.1.1,2023,08028,Mitja,,
13.1.1,2023,08029,Mitja,,
13.1.1,2023,08030,Mitja,,
13.1.1,2023,08031,Mitja,,
13.1.1,2023,08032,Baixa,,
13.1.1,2023,08033,Mitja,,
13.1.1,2023,08034,Mitja,,
13.1.1,2023,08035,Alta,,
13.1.1,2023,08036,Mitja,,
13.1.1,2023,08037,Mitja,,
13.1.1,2023,08038,Alta,,
13.1.1,2023,08039,Mitja,,
13.1.1,2023,08040,Mitja,,
13.1.1,2023,08041,Mitja,,
13.1.1,2023,08042,Baixa,,
13.1.1,2023,08043,Mitja,,
13.1.1,2023,08044,Mitja,,
13.1.1,2023,08045,Mitja,,
13.1.1,2023,08046,Mitja,,
13.1.1,2023,08047,Mitja,,
13.1.1,2023,08048,Mitja,,
13.1.1,2023,08049,Mitja,,
13.1.1,2023,08050,Mitja,,
13.1.1,2023,08051,Mitja,,
13.1.1,2023,08052,Mitja,,
13.1.1,2023,08053,Mitja,,
13.1.1,2023,08054,Mitja,,
13.1.1,2023,08055,Mitja,,
13.1.1,2023,08056,Alta,,
13.1.1,2023,08057,Mitja,,
13.1.1,2023,08058,Mitja,,
13.1.1,2023,08059,Mitja,,
13.1.1,2023,08060,Mitja,,
13.1.1,2023,08061,Mitja,,
13.1.1,2023,08062,Mitja,,
13.1.1,2023,08063,Mitja,,
13.1.1,2023,08064,Mitja,,
13.1.1,2023,08065,Mitja,,
13.1.1,2023,08066,Mitja,,
13.1.1,2023,08067,Mitja,,
13.1.1,2023,08068,Mitja,,
13.1.1,2023,08069,Baixa,,
13.1.1,2023,08070,Mitja,,
13.1.1,2023,08071,Mitja,,
13.1.1,2023,08072,Mitja,,
13.1.1,2023,08073,Molt Alta,,
13.1.1,2023,08074,Alta,,
13.1.1,2023,08075,Baixa,,
13.1.1,2023,08076,Mitja,,
13.1.1,2023,08077,Molt Alta,,
13.1.1,2023,08078,Mitja,,
13.1.1,2023,08079,Mitja,,
13.1.1,2023,08080,Mitja,,
13.1.1,2023,08081,Baixa,,
13.1.1,2023,08082,Mitja,,
13.1.1,2023,08083,Mitja,,
13.1.1,2023,08084,Mitja,,
13.1.1,2023,08085,Mitja,,
13.1.1,2023,08086,Mitja,,
13.1.1,2023,08087,Mitja,,
13.1.1,2023,08088,Mitja,,
13.1.1,2023,08089,Mitja,,
13.1.1,2023,08090,Mitja,,
13.1.1,2023,08091,Mitja,,
13.1.1,2023,08092,Mitja,,
13.1.1,2023,08093,Mitja,,
13.1.1,2023,08094,Mitja,,
13.1.1,2023,08095,Mitja,,
13.1.1,2023,08096,Alta,,
13.1.1,2023,08097,Mitja,,
13.1.1,2023,08098,Mitja,,
13.1.1,2023,08099,Mitja,,
13.1.1,2023,08100,Mitja,,
13.1.1,2023,08101,Molt Alta,,
13.1.1,2023,08102,Mitja,,
13.1.1,2023,08103,Mitja,,
13.1.1,2023,08104,Mitja,,
13.1.1,2023,08105,Alta,,
13.1.1,2023,08106,Mitja,,
13.1.1,2023,08107,Mitja,,
13.1.1,2023,08108,Mitja,,
13.1.1,2023,08109,Mitja,,
13.1.1,2023,08110,Mitja,,
13.1.1,2023,08111,Mitja,,
13.1.1,2023,08112,Mitja,,
13.1.1,2023,08113,Mitja,,
13.1.1,2023,08114,Alta,,
13.1.1,2023,08115,Mitja,,
13.1.1,2023,08116,Mitja,,
13.1.1,2023,08117,Mitja,,
13.1.1,2023,08118,Alta,,
13.1.1,2023,08119,Mitja,,
13.1.1,2023,08120,Mitja,,
13.1.1,2023,08121,Mitja,,
13.1.1,2023,08122,Mitja,,
13.1.1,2023,08123,Mitja,,
13.1.1,2023,08124,Alta,,
13.1.1,2023,08125,Mitja,,
13.1.1,2023,08126,Mitja,,
13.1.1,2023,08127,Mitja,,
13.1.1,2023,08128,Mitja,,
13.1.1,2023,08129,Mitja,,
13.1.1,2023,08130,Mitjna,,
13.1.1,2023,08131,Mitja,,
13.1.1,2023,08132,Mitja,,
13.1.1,2023,08133,Mitja,,
13.1.1,2023,08134,Mitja,,
13.1.1,2023,08135,Alta,,
13.1.1,2023,08136,Mitja,,
13.1.1,2023,08137,Mitja,,
13.1.1,2023,08138,Mitja,,
13.1.1,2023,08139,Mitja,,
13.1.1,2023,08140,Mitja,,
13.1.1,2023,08141,Alta,,
13.1.1,2023,08142,Mitja,,
13.1.1,2023,08143,Mitja,,
13.1.1,2023,08144,Mitja,,
13.1.1,2023,08145,Mitja,,
13.1.1,2023,08146,Mitja,,
13.1.1,2023,08147,Mitja,,
13.1.1,2023,08148,Alta,,
13.1.1,2023,08149,Mitja,,
13.1.1,2023,08150,Mitja,,
13.1.1,2023,08151,Mitja,,
13.1.1,2023,08152,Mitja,,
13.1.1,2023,08153,Mitja,,
13.1.1,2023,08154,Mitja,,
13.1.1,2023,08155,Mitja,,
13.1.1,2023,08156,Mitja,,
13.1.1,2023,08157,Mitja,,
13.1.1,2023,08158,Mitja,,
13.1.1,2023,08159,Mitja,,
13.1.1,2023,08160,Mitja,,
13.1.1,2023,08161,Mitja,,
13.1.1,2023,08162,Mitja,,
13.1.1,2023,08163,Alta,,
13.1.1,2023,08164,Mitja,,
13.1.1,2023,08165,Mitja,,
13.1.1,2023,08166,Mitja,,
13.1.1,2023,08167,Mitja,,
13.1.1,2023,08168,Mitja,,
13.1.1,2023,08169,Mitja,,
13.1.1,2023,08170,Alta,,
13.1.1,2023,08171,Mitja,,
13.1.1,2023,08172,Alta,,
13.1.1,2023,08174,Mitja,,
13.1.1,2023,08175,Mitja,,
13.1.1,2023,08176,Mitja,,
