codi_indicador,any,codi_municipi,valor_final
15.1.2,2020,08153,"45,6336477"
15.1.2,2020,08154,0
15.1.2,2020,08155,"5,437771687"
15.1.2,2020,08156,"0,7932415079"
15.1.2,2020,08157,"5,451288887"
15.1.2,2020,08158,"62,72605497"
15.1.2,2020,08159,"7,801290269"
15.1.2,2020,08160,0
15.1.2,2020,08161,0
15.1.2,2020,08162,"0,4925800949"
15.1.2,2020,08163,"7,215682402"
15.1.2,2020,08164,0
15.1.2,2020,08165,0
15.1.2,2020,08166,0
15.1.2,2020,08167,0
15.1.2,2020,08168,0
15.1.2,2020,08169,"22,1055724"
15.1.2,2020,08170,0
15.1.2,2020,08171,0
15.1.2,2020,08172,0
15.1.2,2020,08174,0
15.1.2,2020,08175,0
15.1.2,2020,08176,0
15.1.2,2020,08177,0
15.1.2,2020,08178,0
15.1.2,2020,08179,"37,59842068"
15.1.2,2020,08180,0
15.1.2,2020,08181,"19,64620031"
15.1.2,2020,08182,"36,49848306"
15.1.2,2020,08183,0
15.1.2,2020,08184,0
15.1.2,2020,08185,0
15.1.2,2020,08187,0
15.1.2,2020,08188,0
15.1.2,2020,08189,0
15.1.2,2020,08190,"47,91578441"
15.1.2,2020,08191,0
15.1.2,2020,08192,0
15.1.2,2020,08193,"46,51550107"
15.1.2,2020,08194,0
15.1.2,2020,08195,0
15.1.2,2020,08196,0
15.1.2,2020,08197,0
15.1.2,2020,08198,0
15.1.2,2020,08199,"1,151880872"
15.1.2,2020,08200,"39,93488622"
15.1.2,2020,08201,0
15.1.2,2020,08202,"65,10022975"
15.1.2,2020,08203,"11,42143812"
15.1.2,2020,08204,0
15.1.2,2020,08205,"41,46004429"
15.1.2,2020,08206,0
15.1.2,2020,08207,"31,22216544"
15.1.2,2020,08208,0
15.1.2,2020,08209,"0,3315898691"
15.1.2,2020,08210,0
15.1.2,2020,08211,"67,26207772"
15.1.2,2020,08212,0
15.1.2,2020,08213,0
15.1.2,2020,08214,"50,75336572"
15.1.2,2020,08215,0
15.1.2,2020,08216,0
15.1.2,2020,08217,"35,29345498"
15.1.2,2020,08218,0
15.1.2,2020,08219,0
15.1.2,2020,08220,"50,54981808"
15.1.2,2020,08221,"56,82930663"
15.1.2,2020,08222,0
15.1.2,2020,08223,"38,74702382"
15.1.2,2020,08224,0
15.1.2,2020,08225,0
15.1.2,2020,08226,0
15.1.2,2020,08227,0
15.1.2,2020,08228,0
15.1.2,2020,08229,0
15.1.2,2020,08230,"38,65096516"
15.1.2,2020,08231,"38,72583239"
15.1.2,2020,08232,0
15.1.2,2020,08233,0
15.1.2,2020,08234,"50,75074748"
15.1.2,2020,08235,0
15.1.2,2020,08236,0
15.1.2,2020,08237,"2,716665126"
15.1.2,2020,08238,0
15.1.2,2020,08239,0
15.1.2,2020,08240,0
15.1.2,2020,08241,"1,554847611"
15.1.2,2020,08242,"70,35229428"
15.1.2,2020,08243,"6,795910275"
15.1.2,2020,08244,"29,43290887"
15.1.2,2020,08245,"28,31890475"
15.1.2,2020,08246,0
15.1.2,2020,08247,0
15.1.2,2020,08248,0
15.1.2,2020,08249,0
15.1.2,2020,08250,0
15.1.2,2020,08251,"48,72920991"
15.1.2,2020,08252,0
15.1.2,2020,08253,"7,969166072"
15.1.2,2020,08254,0
15.1.2,2020,08255,0
15.1.2,2020,08256,"41,57883608"
15.1.2,2020,08257,0
15.1.2,2020,08258,0
15.1.2,2020,08259,0
15.1.2,2020,08260,"7,73661704"
15.1.2,2020,08261,0
15.1.2,2020,08262,"13,23533015"
15.1.2,2020,08263,"16,8627273"
15.1.2,2020,08264,0
15.1.2,2020,08265,0
15.1.2,2020,08266,"46,78982486"
15.1.2,2020,08267,0
15.1.2,2020,08268,0
15.1.2,2020,08269,"20,44276548"
15.1.2,2020,08270,"63,56007291"
15.1.2,2020,08271,"13,75724422"
15.1.2,2020,08272,"1,94822158"
15.1.2,2020,08273,0
15.1.2,2020,08274,0
15.1.2,2020,08275,"70,84045286"
15.1.2,2020,08276,"89,84431469"
15.1.2,2020,08277,"20,24496153"
15.1.2,2020,08278,0
15.1.2,2020,08279,"11,0532545"
15.1.2,2020,08280,0
15.1.2,2020,08281,"30,47131897"
15.1.2,2020,08282,"65,80814941"
15.1.2,2020,08283,0
15.1.2,2020,08284,"40,56242187"
15.1.2,2020,08285,0
15.1.2,2020,08286,0
15.1.2,2020,08287,0
15.1.2,2020,08288,0
15.1.2,2020,08289,0
15.1.2,2020,08290,0
15.1.2,2020,08291,"26,0446123"
15.1.2,2020,08292,0
15.1.2,2020,08293,"8,753939222"
15.1.2,2020,08294,"44,89026092"
15.1.2,2020,08295,0
15.1.2,2020,08296,"22,45686825"
15.1.2,2020,08297,0
15.1.2,2020,08298,0
15.1.2,2020,08299,0
15.1.2,2020,08300,0
15.1.2,2020,08301,"45,90715554"
15.1.2,2020,08302,0
15.1.2,2020,08303,"98,72322777"
15.1.2,2020,08304,0
15.1.2,2020,08305,0
15.1.2,2020,08306,"59,03549262"
15.1.2,2020,08307,"17,66964699"
15.1.2,2020,08308,0
15.1.2,2020,08901,0
15.1.2,2020,08902,"26,96663335"
15.1.2,2020,08903,0
15.1.2,2020,08904,0
15.1.2,2020,08905,0
15.1.2,2021,08001,0
15.1.2,2021,08002,0
15.1.2,2021,08003,"23,60975691"
15.1.2,2021,08004,0
15.1.2,2021,08005,0
15.1.2,2021,08006,0
15.1.2,2021,08007,"18,49873009"
15.1.2,2021,08008,0
15.1.2,2021,08009,"31,3909939"
15.1.2,2021,08010,0
15.1.2,2021,08011,0
15.1.2,2021,08012,0
15.1.2,2021,08013,"13,48837631"
15.1.2,2021,08014,"68,45416204"
15.1.2,2021,08015,"34,87196713"
15.1.2,2021,08016,"83,27341122"
15.1.2,2021,08017,0
15.1.2,2021,08018,0
15.1.2,2021,08019,"16,55001841"
15.1.2,2021,08020,"58,33565509"
15.1.2,2021,08021,0
15.1.2,2021,08022,0
15.1.2,2021,08023,0
15.1.2,2021,08024,0
15.1.2,2021,08025,"54,33670551"
15.1.2,2021,08026,"84,96434061"
15.1.2,2021,08027,0
15.1.2,2021,08028,0
15.1.2,2021,08029,"19,92303994"
15.1.2,2021,08030,"21,79040163"
15.1.2,2021,08031,0
15.1.2,2021,08032,0
15.1.2,2021,08033,0
15.1.2,2021,08034,0
15.1.2,2021,08035,0
15.1.2,2021,08036,0
15.1.2,2021,08037,0
15.1.2,2021,08038,0
15.1.2,2021,08039,"27,74067229"
15.1.2,2021,08040,0
15.1.2,2021,08041,"1,118154233"
15.1.2,2021,08042,"61,43052897"
15.1.2,2021,08043,"22,87300111"
15.1.2,2021,08044,0
15.1.2,2021,08045,0
15.1.2,2021,08046,0
15.1.2,2021,08047,0
15.1.2,2021,08048,0
15.1.2,2021,08049,0
15.1.2,2021,08050,0
15.1.2,2021,08051,"28,59085332"
15.1.2,2021,08052,"69,23561029"
15.1.2,2021,08053,"39,80633594"
15.1.2,2021,08054,0
15.1.2,2021,08055,0
15.1.2,2021,08056,"15,20952041"
15.1.2,2021,08057,0
15.1.2,2021,08058,"47,7896462"
15.1.2,2021,08059,0
15.1.2,2021,08060,0
15.1.2,2021,08061,0
15.1.2,2021,08062,0
15.1.2,2021,08063,0
15.1.2,2021,08064,0
15.1.2,2021,08065,0
15.1.2,2021,08066,0
15.1.2,2021,08067,0
15.1.2,2021,08068,0
15.1.2,2021,08069,0
15.1.2,2021,08070,"74,62518772"
15.1.2,2021,08071,0
15.1.2,2021,08072,0
15.1.2,2021,08073,"5,972619997"
15.1.2,2021,08074,"0,9172352058"
15.1.2,2021,08075,"45,13102442"
15.1.2,2021,08076,0
15.1.2,2021,08077,"15,0021082"
15.1.2,2021,08078,0
15.1.2,2021,08079,0
15.1.2,2021,08080,0
15.1.2,2021,08081,"88,69063181"
15.1.2,2021,08082,"44,99642513"
15.1.2,2021,08083,"35,69588762"
15.1.2,2021,08084,0
15.1.2,2021,08085,0
15.1.2,2021,08086,"4,683369214"
15.1.2,2021,08087,0
15.1.2,2021,08088,"19,92833476"
15.1.2,2021,08089,"49,10781183"
15.1.2,2021,08090,0
15.1.2,2021,08091,0
15.1.2,2021,08092,0
15.1.2,2021,08093,"99,99999999"
15.1.2,2021,08094,0
15.1.2,2021,08095,"16,8221675"
15.1.2,2021,08096,"4,480348175"
15.1.2,2021,08097,"36,30722143"
15.1.2,2021,08098,0
15.1.2,2021,08099,"61,82862839"
15.1.2,2021,08100,0
15.1.2,2021,08101,0
15.1.2,2021,08102,0
15.1.2,2021,08103,0
15.1.2,2021,08104,0
15.1.2,2021,08105,0
15.1.2,2021,08106,"15,54682048"
15.1.2,2021,08107,0
15.1.2,2021,08108,"3,445171804"
15.1.2,2021,08109,0
15.1.2,2021,08110,0
15.1.2,2021,08111,0
15.1.2,2021,08112,0
15.1.2,2021,08113,0
15.1.2,2021,08114,0
15.1.2,2021,08115,"2,951733363"
15.1.2,2021,08116,0
15.1.2,2021,08117,0
15.1.2,2021,08118,0
15.1.2,2021,08119,0
15.1.2,2021,08120,"57,26130493"
15.1.2,2021,08121,"19,40363121"
15.1.2,2021,08122,0
15.1.2,2021,08123,"74,68321207"
15.1.2,2021,08124,"42,01530025"
15.1.2,2021,08125,"43,71889401"
15.1.2,2021,08126,0
15.1.2,2021,08127,"95,52246444"
15.1.2,2021,08128,"14,87506449"
15.1.2,2021,08129,0
15.1.2,2021,08130,0
15.1.2,2021,08131,"82,35916021"
15.1.2,2021,08132,0
15.1.2,2021,08133,0
15.1.2,2021,08134,"37,30187526"
15.1.2,2021,08135,"6,805919126"
15.1.2,2021,08136,"2,302848752"
15.1.2,2021,08137,100
15.1.2,2021,08138,0
15.1.2,2021,08139,"90,13480256"
15.1.2,2021,08140,0
15.1.2,2021,08141,0
15.1.2,2021,08142,0
15.1.2,2021,08143,0
15.1.2,2021,08144,0
15.1.2,2021,08145,"11,47641246"
15.1.2,2021,08146,"23,17538008"
15.1.2,2021,08147,0
15.1.2,2021,08148,"56,69495369"
15.1.2,2021,08149,0
15.1.2,2021,08150,0
15.1.2,2021,08151,0
15.1.2,2021,08152,0
15.1.2,2021,08153,"45,6336477"
15.1.2,2021,08154,0
15.1.2,2021,08155,"5,437771687"
15.1.2,2021,08156,"0,7932415079"
15.1.2,2021,08157,"5,451288887"
15.1.2,2021,08158,"62,72605497"
15.1.2,2021,08159,"7,801290269"
15.1.2,2021,08160,0
15.1.2,2021,08161,0
15.1.2,2021,08162,"0,4925800949"
15.1.2,2021,08163,"7,215682402"
15.1.2,2021,08164,0
15.1.2,2021,08165,0
15.1.2,2021,08166,0
15.1.2,2021,08167,0
15.1.2,2021,08168,0
15.1.2,2021,08169,"22,1055724"
15.1.2,2021,08170,0
15.1.2,2021,08171,0
15.1.2,2021,08172,0
15.1.2,2021,08174,0
15.1.2,2021,08175,0
15.1.2,2021,08176,0
15.1.2,2021,08177,0
15.1.2,2021,08178,0
15.1.2,2021,08179,"37,59842068"
15.1.2,2021,08180,0
15.1.2,2021,08181,"19,64620031"
15.1.2,2021,08182,"36,49848306"
15.1.2,2021,08183,0
15.1.2,2021,08184,0
15.1.2,2021,08185,0
15.1.2,2021,08187,0
15.1.2,2021,08188,0
15.1.2,2021,08189,0
15.1.2,2021,08190,"47,91578441"
15.1.2,2021,08191,0
15.1.2,2021,08192,0
15.1.2,2021,08193,"46,51550107"
15.1.2,2021,08194,0
15.1.2,2021,08195,0
15.1.2,2021,08196,0
15.1.2,2021,08197,0
15.1.2,2021,08198,0
15.1.2,2021,08199,"1,151880872"
15.1.2,2021,08200,"39,93488622"
15.1.2,2021,08201,0
15.1.2,2021,08202,"65,10022975"
15.1.2,2021,08203,"11,42143812"
15.1.2,2021,08204,0
15.1.2,2021,08205,"41,46004429"
15.1.2,2021,08206,0
15.1.2,2021,08207,"31,22216544"
15.1.2,2021,08208,0
15.1.2,2021,08209,"0,3315898691"
15.1.2,2021,08210,0
15.1.2,2021,08211,"67,26207772"
15.1.2,2021,08212,0
15.1.2,2021,08213,0
15.1.2,2021,08214,"50,75336572"
15.1.2,2021,08215,0
15.1.2,2021,08216,0
15.1.2,2021,08217,"35,29345498"
15.1.2,2021,08218,0
15.1.2,2021,08219,0
15.1.2,2021,08220,"50,54981808"
15.1.2,2021,08221,"56,82930663"
15.1.2,2021,08222,0
15.1.2,2021,08223,"38,74702382"
15.1.2,2021,08224,0
15.1.2,2021,08225,0
15.1.2,2021,08226,0
15.1.2,2021,08227,0
15.1.2,2021,08228,0
15.1.2,2021,08229,0
15.1.2,2021,08230,"38,65096516"
15.1.2,2021,08231,"38,72583239"
15.1.2,2021,08232,0
15.1.2,2021,08233,0
15.1.2,2021,08234,"50,75074748"
15.1.2,2021,08235,0
15.1.2,2021,08236,0
15.1.2,2021,08237,"2,716665126"
15.1.2,2021,08238,0
15.1.2,2021,08239,0
15.1.2,2021,08240,0
15.1.2,2021,08241,"1,554847611"
15.1.2,2021,08242,"70,35229428"
15.1.2,2021,08243,"6,795910275"
15.1.2,2021,08244,"29,43290887"
15.1.2,2021,08245,"28,31890475"
15.1.2,2021,08246,0
15.1.2,2021,08247,0
15.1.2,2021,08248,0
15.1.2,2021,08249,0
15.1.2,2021,08250,0
15.1.2,2021,08251,"48,72920991"
15.1.2,2021,08252,0
15.1.2,2021,08253,"7,969166072"
15.1.2,2021,08254,0
15.1.2,2021,08255,0
15.1.2,2021,08256,"41,57883608"
15.1.2,2021,08257,0
15.1.2,2021,08258,0
15.1.2,2021,08259,0
15.1.2,2021,08260,"7,73661704"
15.1.2,2021,08261,0
15.1.2,2021,08262,"13,23533015"
15.1.2,2021,08263,"16,8627273"
15.1.2,2021,08264,0
15.1.2,2021,08265,0
15.1.2,2021,08266,"46,78982486"
15.1.2,2021,08267,0
15.1.2,2021,08268,0
15.1.2,2021,08269,"20,44276548"
15.1.2,2021,08270,"63,56007291"
15.1.2,2021,08271,"13,75724422"
15.1.2,2021,08272,"1,94822158"
15.1.2,2021,08273,0
15.1.2,2021,08274,0
15.1.2,2021,08275,"70,84045286"
15.1.2,2021,08276,"89,84431469"
15.1.2,2021,08277,"20,24496153"
15.1.2,2021,08278,0
15.1.2,2021,08279,"11,0532545"
15.1.2,2021,08280,0
15.1.2,2021,08281,"30,47131897"
15.1.2,2021,08282,"65,80814941"
15.1.2,2021,08283,0
15.1.2,2021,08284,"40,56242187"
15.1.2,2021,08285,0
15.1.2,2021,08286,0
15.1.2,2021,08287,0
15.1.2,2021,08288,0
15.1.2,2021,08289,0
15.1.2,2021,08290,0
15.1.2,2021,08291,"26,0446123"
15.1.2,2021,08292,0
15.1.2,2021,08293,"8,753939222"
15.1.2,2021,08294,"44,89026092"
15.1.2,2021,08295,0
15.1.2,2021,08296,"22,45686825"
15.1.2,2021,08297,0
15.1.2,2021,08298,0
15.1.2,2021,08299,0
15.1.2,2021,08300,0
15.1.2,2021,08301,"45,90715554"
15.1.2,2021,08302,0
15.1.2,2021,08303,"98,72322777"
15.1.2,2021,08304,0
15.1.2,2021,08305,0
15.1.2,2021,08306,"59,03549262"
15.1.2,2021,08307,"17,66964699"
15.1.2,2021,08308,0
15.1.2,2021,08901,0
15.1.2,2021,08902,"26,96663335"
15.1.2,2021,08903,0
15.1.2,2021,08904,0
15.1.2,2021,08905,0
15.1.2,2022,08001,0
15.1.2,2022,08002,0
15.1.2,2022,08003,"23,60975691"
15.1.2,2022,08004,0
15.1.2,2022,08005,0
15.1.2,2022,08006,0
15.1.2,2022,08007,"18,49873009"
15.1.2,2022,08008,0
15.1.2,2022,08009,"31,3909939"
15.1.2,2022,08010,0
15.1.2,2022,08011,0
15.1.2,2022,08012,0
15.1.2,2022,08013,"13,48837631"
15.1.2,2022,08014,"68,45416204"
15.1.2,2022,08015,"34,87196713"
15.1.2,2022,08016,"83,27341122"
15.1.2,2022,08017,0
15.1.2,2022,08018,0
15.1.2,2022,08019,"16,55001841"
15.1.2,2022,08020,"58,33565509"
15.1.2,2022,08021,0
15.1.2,2022,08022,0
15.1.2,2022,08023,0
15.1.2,2022,08024,0
15.1.2,2022,08025,"54,33670551"
15.1.2,2022,08026,"84,96434061"
15.1.2,2022,08027,0
15.1.2,2022,08028,0
15.1.2,2022,08029,"19,92303994"
15.1.2,2022,08030,"21,79040163"
15.1.2,2022,08031,0
15.1.2,2022,08032,0
15.1.2,2022,08033,0
15.1.2,2022,08034,0
15.1.2,2022,08035,0
15.1.2,2022,08036,0
15.1.2,2022,08037,0
15.1.2,2022,08038,0
15.1.2,2022,08039,"27,74067229"
15.1.2,2022,08040,0
15.1.2,2022,08041,"1,118154233"
15.1.2,2022,08042,"61,43052897"
15.1.2,2022,08043,"22,87300111"
15.1.2,2022,08044,0
15.1.2,2022,08045,0
15.1.2,2022,08046,0
15.1.2,2022,08047,0
15.1.2,2022,08048,0
15.1.2,2022,08049,0
15.1.2,2022,08050,0
15.1.2,2022,08051,"28,59085332"
15.1.2,2022,08052,"69,23561029"
15.1.2,2022,08053,"39,80633594"
15.1.2,2022,08054,0
15.1.2,2022,08055,0
15.1.2,2022,08056,"15,20952041"
15.1.2,2022,08057,0
15.1.2,2022,08058,"47,7896462"
15.1.2,2022,08059,0
15.1.2,2022,08060,0
15.1.2,2022,08061,0
15.1.2,2022,08062,0
15.1.2,2022,08063,0
15.1.2,2022,08064,0
15.1.2,2022,08065,0
15.1.2,2022,08066,0
15.1.2,2022,08067,0
15.1.2,2022,08068,0
15.1.2,2022,08069,0
15.1.2,2022,08070,"74,62518772"
15.1.2,2022,08071,0
15.1.2,2022,08072,0
15.1.2,2022,08073,"5,972619997"
15.1.2,2022,08074,"0,9172352058"
15.1.2,2022,08075,"45,13102442"
15.1.2,2022,08076,0
15.1.2,2022,08077,"15,0021082"
15.1.2,2022,08078,0
15.1.2,2022,08079,0
15.1.2,2022,08080,0
15.1.2,2022,08081,"88,69063181"
15.1.2,2022,08082,"44,99642513"
15.1.2,2022,08083,"35,69588762"
15.1.2,2022,08084,0
15.1.2,2022,08085,0
15.1.2,2022,08086,"4,683369214"
15.1.2,2022,08087,0
15.1.2,2022,08088,"19,92833476"
15.1.2,2022,08089,"49,10781183"
15.1.2,2022,08090,0
15.1.2,2022,08091,0
15.1.2,2022,08092,0
15.1.2,2022,08093,"99,99999999"
15.1.2,2022,08094,0
15.1.2,2022,08095,"16,8221675"
15.1.2,2022,08096,"4,480348175"
15.1.2,2022,08097,"36,30722143"
15.1.2,2022,08098,0
15.1.2,2022,08099,"61,82862839"
15.1.2,2022,08100,0
15.1.2,2022,08101,0
15.1.2,2022,08102,0
15.1.2,2022,08103,0
15.1.2,2022,08104,0
15.1.2,2022,08105,0
15.1.2,2022,08106,"15,54682048"
15.1.2,2022,08107,0
15.1.2,2022,08108,"3,445171804"
15.1.2,2022,08109,0
15.1.2,2022,08110,0
15.1.2,2022,08111,0
15.1.2,2022,08112,0
15.1.2,2022,08113,0
15.1.2,2022,08114,0
15.1.2,2022,08115,"2,951733363"
15.1.2,2022,08116,0
15.1.2,2022,08117,0
15.1.2,2022,08118,0
15.1.2,2022,08119,0
15.1.2,2022,08120,"57,26130493"
15.1.2,2022,08121,"19,40363121"
15.1.2,2022,08122,0
15.1.2,2022,08123,"74,68321207"
15.1.2,2022,08124,"42,01530025"
15.1.2,2022,08125,"43,71889401"
15.1.2,2022,08126,0
15.1.2,2022,08127,"95,52246444"
15.1.2,2022,08128,"14,87506449"
15.1.2,2022,08129,0
15.1.2,2022,08130,0
15.1.2,2022,08131,"82,35916021"
15.1.2,2022,08132,0
15.1.2,2022,08133,0
15.1.2,2022,08134,"37,30187526"
15.1.2,2022,08135,"6,805919126"
15.1.2,2022,08136,"2,302848752"
15.1.2,2022,08137,100
15.1.2,2022,08138,0
15.1.2,2022,08139,"90,13480256"
15.1.2,2022,08140,0
15.1.2,2022,08141,0
15.1.2,2022,08142,0
15.1.2,2022,08143,0
15.1.2,2022,08144,0
15.1.2,2022,08145,"11,47641246"
15.1.2,2022,08146,"23,17538008"
15.1.2,2022,08147,0
15.1.2,2022,08148,"56,69495369"
15.1.2,2022,08149,0
15.1.2,2022,08150,0
15.1.2,2022,08151,0
15.1.2,2022,08152,0
15.1.2,2022,08153,"45,6336477"
15.1.2,2022,08154,0
15.1.2,2022,08155,"5,437771687"
15.1.2,2022,08156,"0,7932415079"
15.1.2,2022,08157,"5,451288887"
15.1.2,2022,08158,"62,72605497"
15.1.2,2022,08159,"7,801290269"
15.1.2,2022,08160,0
15.1.2,2022,08161,0
15.1.2,2022,08162,"0,4925800949"
15.1.2,2022,08163,"7,215682402"
15.1.2,2022,08164,0
15.1.2,2022,08165,0
15.1.2,2022,08166,0
15.1.2,2022,08167,0
15.1.2,2022,08168,0
15.1.2,2022,08169,"22,1055724"
15.1.2,2022,08170,0
15.1.2,2022,08171,0
15.1.2,2022,08172,0
15.1.2,2022,08174,0
15.1.2,2022,08175,0
15.1.2,2022,08176,0
15.1.2,2022,08177,0
15.1.2,2022,08178,0
15.1.2,2022,08179,"37,59842068"
15.1.2,2022,08180,0
15.1.2,2022,08181,"19,64620031"
15.1.2,2022,08182,"36,49848306"
15.1.2,2022,08183,0
15.1.2,2022,08184,0
15.1.2,2022,08185,0
15.1.2,2022,08187,0
15.1.2,2022,08188,0
15.1.2,2022,08189,0
15.1.2,2022,08190,"47,91578441"
15.1.2,2022,08191,0
15.1.2,2022,08192,0
15.1.2,2022,08193,"46,51550107"
15.1.2,2022,08194,0
15.1.2,2022,08195,0
15.1.2,2022,08196,0
15.1.2,2022,08197,0
15.1.2,2022,08198,0
15.1.2,2022,08199,"1,151880872"
15.1.2,2022,08200,"39,93488622"
15.1.2,2022,08201,0
15.1.2,2022,08202,"65,10022975"
15.1.2,2022,08203,"11,42143812"
15.1.2,2022,08204,0
15.1.2,2022,08205,"41,46004429"
15.1.2,2022,08206,0
15.1.2,2022,08207,"31,22216544"
15.1.2,2022,08208,0
15.1.2,2022,08209,"0,3315898691"
15.1.2,2022,08210,0
15.1.2,2022,08211,"67,26207772"
15.1.2,2022,08212,0
15.1.2,2022,08213,0
15.1.2,2022,08214,"50,75336572"
15.1.2,2022,08215,0
15.1.2,2022,08216,0
15.1.2,2022,08217,"35,29345498"
15.1.2,2022,08218,0
15.1.2,2022,08219,0
15.1.2,2022,08220,"50,54981808"
15.1.2,2022,08221,"56,82930663"
15.1.2,2022,08222,0
15.1.2,2022,08223,"38,74702382"
15.1.2,2022,08224,0
15.1.2,2022,08225,0
15.1.2,2022,08226,0
15.1.2,2022,08227,0
15.1.2,2022,08228,0
15.1.2,2022,08229,0
15.1.2,2022,08230,"38,65096516"
15.1.2,2022,08231,"38,72583239"
15.1.2,2022,08232,0
15.1.2,2022,08233,0
15.1.2,2022,08234,"50,75074748"
15.1.2,2022,08235,0
15.1.2,2022,08236,0
