codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
14.1.1,2023,08229,,,
14.1.1,2023,08230,,,
14.1.1,2023,08231,,,
14.1.1,2023,08232,,,
14.1.1,2023,08233,,,
14.1.1,2023,08234,,,
14.1.1,2023,08235,,,
14.1.1,2023,08236,,,
14.1.1,2023,08237,,,
14.1.1,2023,08238,,,
14.1.1,2023,08239,,,
14.1.1,2023,08240,,,
14.1.1,2023,08241,,,
14.1.1,2023,08242,,,
14.1.1,2023,08243,,,
14.1.1,2023,08244,,,
14.1.1,2023,08245,,,
14.1.1,2023,08246,,,
14.1.1,2023,08247,,,
14.1.1,2023,08248,,,
14.1.1,2023,08249,,,
14.1.1,2023,08250,,,
14.1.1,2023,08251,,,
14.1.1,2023,08252,,,
14.1.1,2023,08253,,,
14.1.1,2023,08254,,,
14.1.1,2023,08255,,,
14.1.1,2023,08256,,,
14.1.1,2023,08257,,,
14.1.1,2023,08258,,,
14.1.1,2023,08259,,,
14.1.1,2023,08260,,,
14.1.1,2023,08261,,,
14.1.1,2023,08262,,,
14.1.1,2023,08263,,,
14.1.1,2023,08264,,,
14.1.1,2023,08265,,,
14.1.1,2023,08266,,,
14.1.1,2023,08267,,,
14.1.1,2023,08268,,,
14.1.1,2023,08269,,,
14.1.1,2023,08270,,,
14.1.1,2023,08271,,,
14.1.1,2023,08272,,,
14.1.1,2023,08273,,,
14.1.1,2023,08274,,,
14.1.1,2023,08275,,,
14.1.1,2023,08276,,,
14.1.1,2023,08277,,,
14.1.1,2023,08278,,,
14.1.1,2023,08279,,,
14.1.1,2023,08280,,,
14.1.1,2023,08281,,,
14.1.1,2023,08282,,,
14.1.1,2023,08283,,,
14.1.1,2023,08284,,,
14.1.1,2023,08285,,,
14.1.1,2023,08286,,,
14.1.1,2023,08287,,,
14.1.1,2023,08288,,,
14.1.1,2023,08289,,,
14.1.1,2023,08290,,,
14.1.1,2023,08291,,,
14.1.1,2023,08292,,,
14.1.1,2023,08293,,,
14.1.1,2023,08294,,,
14.1.1,2023,08295,,,
14.1.1,2023,08296,,,
14.1.1,2023,08297,,,
14.1.1,2023,08298,,,
14.1.1,2023,08299,,,
14.1.1,2023,08300,,,
14.1.1,2023,08301,,,
14.1.1,2023,08302,,,
14.1.1,2023,08303,,,
14.1.1,2023,08304,,,
14.1.1,2023,08305,,,
14.1.1,2023,08306,,,
14.1.1,2023,08307,,,
14.1.1,2023,08308,,,
14.1.1,2023,08901,,,
14.1.1,2023,08902,,,
14.1.1,2023,08903,,,
14.1.1,2023,08904,,,
14.1.1,2023,08905,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
14.1.1,,,,,
