codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
14.2.1,2020,08112,"0,00",,
14.2.1,2020,08113,"0,00",,
14.2.1,2020,08114,"0,00",,
14.2.1,2020,08115,"0,00",,
14.2.1,2020,08116,"0,00",,
14.2.1,2020,08117,"0,00",,
14.2.1,2020,08118,"0,08",,
14.2.1,2020,08119,"0,00",,
14.2.1,2020,08120,"0,00",,
14.2.1,2020,08121,"0,21",,
14.2.1,2020,08122,"0,00",,
14.2.1,2020,08123,"0,00",,
14.2.1,2020,08124,"0,00",,
14.2.1,2020,08125,"0,00",,
14.2.1,2020,08126,"0,11",,
14.2.1,2020,08127,"0,00",,
14.2.1,2020,08128,"0,00",,
14.2.1,2020,08129,"0,00",,
14.2.1,2020,08130,"0,00",,
14.2.1,2020,08131,"0,00",,
14.2.1,2020,08132,"0,00",,
14.2.1,2020,08133,"0,00",,
14.2.1,2020,08134,"0,00",,
14.2.1,2020,08135,"0,00",,
14.2.1,2020,08136,"0,00",,
14.2.1,2020,08137,"0,00",,
14.2.1,2020,08138,"0,00",,
14.2.1,2020,08139,"0,00",,
14.2.1,2020,08140,"0,00",,
14.2.1,2020,08141,"0,00",,
14.2.1,2020,08142,"0,00",,
14.2.1,2020,08143,"0,00",,
14.2.1,2020,08144,"0,00",,
14.2.1,2020,08145,"0,00",,
14.2.1,2020,08146,"0,00",,
14.2.1,2020,08147,"0,00",,
14.2.1,2020,08148,"0,00",,
14.2.1,2020,08149,"0,00",,
14.2.1,2020,08150,"0,00",,
14.2.1,2020,08151,"0,00",,
14.2.1,2020,08152,"0,00",,
14.2.1,2020,08153,"0,00",,
14.2.1,2020,08154,"0,00",,
14.2.1,2020,08155,"0,00",,
14.2.1,2020,08156,"0,00",,
14.2.1,2020,08157,"0,00",,
14.2.1,2020,08158,"0,00",,
14.2.1,2020,08159,"0,00",,
14.2.1,2020,08160,"0,00",,
14.2.1,2020,08161,"0,00",,
14.2.1,2020,08162,"0,00",,
14.2.1,2020,08163,"0,16",,
14.2.1,2020,08164,"0,00",,
14.2.1,2020,08165,"0,00",,
14.2.1,2020,08166,"0,00",,
14.2.1,2020,08167,"0,00",,
14.2.1,2020,08168,"0,00",,
14.2.1,2020,08169,"0,06",,
14.2.1,2020,08170,"0,00",,
14.2.1,2020,08171,"0,00",,
14.2.1,2020,08172,"0,01",,
14.2.1,2020,08174,"0,00",,
14.2.1,2020,08175,"0,00",,
14.2.1,2020,08176,"0,00",,
14.2.1,2020,08177,"0,00",,
14.2.1,2020,08178,"0,00",,
14.2.1,2020,08179,"0,00",,
14.2.1,2020,08180,"0,00",,
14.2.1,2020,08181,"0,00",,
14.2.1,2020,08182,"0,00",,
14.2.1,2020,08183,"0,00",,
14.2.1,2020,08184,"0,00",,
14.2.1,2020,08185,"0,00",,
14.2.1,2020,08187,"0,00",,
14.2.1,2020,08188,"0,00",,
14.2.1,2020,08189,"0,00",,
14.2.1,2020,08190,"0,00",,
14.2.1,2020,08191,"0,00",,
14.2.1,2020,08192,"0,00",,
14.2.1,2020,08193,"0,00",,
14.2.1,2020,08194,"0,00",,
14.2.1,2020,08195,"0,00",,
14.2.1,2020,08196,"0,00",,
14.2.1,2020,08197,"0,07",,
14.2.1,2020,08198,"0,00",,
14.2.1,2020,08199,"0,00",,
14.2.1,2020,08200,"0,00",,
14.2.1,2020,08201,"0,00",,
14.2.1,2020,08202,"0,00",,
14.2.1,2020,08203,"0,00",,
14.2.1,2020,08204,"0,00",,
14.2.1,2020,08205,"0,00",,
14.2.1,2020,08206,"0,00",,
14.2.1,2020,08207,"0,00",,
14.2.1,2020,08208,"0,00",,
14.2.1,2020,08209,"0,00",,
14.2.1,2020,08210,"0,00",,
14.2.1,2020,08211,"0,00",,
14.2.1,2020,08212,"0,00",,
14.2.1,2020,08213,"0,00",,
14.2.1,2020,08214,"0,00",,
14.2.1,2020,08215,"0,00",,
14.2.1,2020,08216,"0,00",,
14.2.1,2020,08217,"0,00",,
14.2.1,2020,08218,"0,00",,
14.2.1,2020,08219,"0,50",,
14.2.1,2020,08220,"0,00",,
14.2.1,2020,08221,"0,00",,
14.2.1,2020,08222,"0,00",,
14.2.1,2020,08223,"0,00",,
14.2.1,2020,08224,"0,00",,
14.2.1,2020,08225,"0,00",,
14.2.1,2020,08226,"0,00",,
14.2.1,2020,08227,"0,00",,
14.2.1,2020,08228,"0,00",,
14.2.1,2020,08229,"0,00",,
14.2.1,2020,08230,"0,06",,
14.2.1,2020,08231,"0,01",,
14.2.1,2020,08232,"0,00",,
14.2.1,2020,08233,"0,00",,
14.2.1,2020,08234,"0,00",,
14.2.1,2020,08235,"0,25",,
14.2.1,2020,08236,"0,00",,
14.2.1,2020,08237,"0,00",,
14.2.1,2020,08238,"0,00",,
14.2.1,2020,08239,"0,00",,
14.2.1,2020,08240,"0,00",,
14.2.1,2020,08241,"0,00",,
14.2.1,2020,08242,"0,00",,
14.2.1,2020,08243,"0,00",,
14.2.1,2020,08244,"0,00",,
14.2.1,2020,08245,"0,00",,
14.2.1,2020,08246,"0,00",,
14.2.1,2020,08247,"0,00",,
14.2.1,2020,08248,"0,00",,
14.2.1,2020,08249,"0,00",,
14.2.1,2020,08250,"0,00",,
14.2.1,2020,08251,"0,00",,
14.2.1,2020,08252,"0,00",,
14.2.1,2020,08253,"0,00",,
14.2.1,2020,08254,"0,00",,
14.2.1,2020,08255,"0,00",,
14.2.1,2020,08256,"0,00",,
14.2.1,2020,08257,"0,00",,
14.2.1,2020,08258,"0,00",,
14.2.1,2020,08259,"0,00",,
14.2.1,2020,08260,"0,00",,
14.2.1,2020,08261,"0,20",,
14.2.1,2020,08262,"0,00",,
14.2.1,2020,08263,"0,00",,
14.2.1,2020,08264,"0,03",,
14.2.1,2020,08265,"0,00",,
14.2.1,2020,08266,"0,00",,
14.2.1,2020,08267,"0,00",,
14.2.1,2020,08268,"0,00",,
14.2.1,2020,08269,"0,00",,
14.2.1,2020,08270,"0,18",,
14.2.1,2020,08271,"0,00",,
14.2.1,2020,08272,"0,00",,
14.2.1,2020,08273,"0,00",,
14.2.1,2020,08274,"0,00",,
14.2.1,2020,08275,"0,00",,
14.2.1,2020,08276,"0,00",,
14.2.1,2020,08277,"0,00",,
14.2.1,2020,08278,"0,00",,
14.2.1,2020,08279,"0,00",,
14.2.1,2020,08280,"0,00",,
14.2.1,2020,08281,"0,10",,
14.2.1,2020,08282,"0,00",,
14.2.1,2020,08283,"0,00",,
14.2.1,2020,08284,"0,00",,
14.2.1,2020,08285,"0,00",,
14.2.1,2020,08286,"0,00",,
14.2.1,2020,08287,"0,00",,
14.2.1,2020,08288,"0,00",,
14.2.1,2020,08289,"0,00",,
14.2.1,2020,08290,"0,00",,
14.2.1,2020,08291,"0,00",,
14.2.1,2020,08292,"0,00",,
14.2.1,2020,08293,"0,00",,
14.2.1,2020,08294,"0,00",,
14.2.1,2020,08295,"0,00",,
14.2.1,2020,08296,"0,00",,
14.2.1,2020,08297,"0,00",,
14.2.1,2020,08298,"0,00",,
14.2.1,2020,08299,"0,00",,
14.2.1,2020,08300,"0,00",,
14.2.1,2020,08301,"0,05",,
14.2.1,2020,08302,"0,00",,
14.2.1,2020,08303,"0,00",,
14.2.1,2020,08304,"0,00",,
14.2.1,2020,08305,"0,00",,
14.2.1,2020,08306,"0,00",,
14.2.1,2020,08307,"0,02",,
14.2.1,2020,08308,"0,00",,
14.2.1,2020,08901,"0,00",,
14.2.1,2020,08902,"0,00",,
14.2.1,2020,08903,"0,00",,
14.2.1,2020,08904,"0,00",,
14.2.1,2020,08905,"0,00",,
14.2.1,2021,08001,"0,00",,
14.2.1,2021,08002,"0,00",,
14.2.1,2021,08003,"0,00",,
14.2.1,2021,08004,"0,00",,
14.2.1,2021,08005,"0,00",,
14.2.1,2021,08006,"0,41",,
14.2.1,2021,08007,"0,00",,
14.2.1,2021,08008,"0,00",,
14.2.1,2021,08009,"0,00",,
14.2.1,2021,08010,"0,00",,
14.2.1,2021,08011,"0,00",,
14.2.1,2021,08012,"0,00",,
14.2.1,2021,08013,"0,00",,
14.2.1,2021,08014,"0,00",,
14.2.1,2021,08015,"0,02",,
14.2.1,2021,08016,"0,00",,
14.2.1,2021,08017,"0,00",,
14.2.1,2021,08018,"0,00",,
14.2.1,2021,08019,"0,00",,
14.2.1,2021,08020,"0,00",,
14.2.1,2021,08021,"0,00",,
14.2.1,2021,08022,"0,00",,
14.2.1,2021,08023,"0,00",,
14.2.1,2021,08024,"0,00",,
14.2.1,2021,08025,"0,00",,
14.2.1,2021,08026,"0,00",,
14.2.1,2021,08027,"0,00",,
14.2.1,2021,08028,"0,00",,
14.2.1,2021,08029,"0,29",,
14.2.1,2021,08030,"0,00",,
14.2.1,2021,08031,"0,00",,
14.2.1,2021,08032,"0,00",,
14.2.1,2021,08033,"0,00",,
14.2.1,2021,08034,"0,00",,
14.2.1,2021,08035,"0,08",,
14.2.1,2021,08036,"0,00",,
14.2.1,2021,08037,"0,00",,
14.2.1,2021,08038,"0,00",,
14.2.1,2021,08039,"0,00",,
14.2.1,2021,08040,"0,10",,
14.2.1,2021,08041,"0,00",,
14.2.1,2021,08042,"0,00",,
14.2.1,2021,08043,"0,00",,
14.2.1,2021,08044,"0,00",,
14.2.1,2021,08045,"0,00",,
14.2.1,2021,08046,"0,00",,
14.2.1,2021,08047,"0,00",,
14.2.1,2021,08048,"0,00",,
14.2.1,2021,08049,"0,00",,
14.2.1,2021,08050,"0,00",,
14.2.1,2021,08051,"0,00",,
14.2.1,2021,08052,"0,00",,
14.2.1,2021,08053,"0,00",,
14.2.1,2021,08054,"0,00",,
14.2.1,2021,08055,"0,00",,
14.2.1,2021,08056,"0,00",,
14.2.1,2021,08057,"0,00",,
14.2.1,2021,08058,"0,00",,
14.2.1,2021,08059,"0,00",,
14.2.1,2021,08060,"0,00",,
14.2.1,2021,08061,"0,00",,
14.2.1,2021,08062,"0,00",,
14.2.1,2021,08063,"0,00",,
14.2.1,2021,08064,"0,00",,
14.2.1,2021,08065,"0,00",,
14.2.1,2021,08066,"0,00",,
14.2.1,2021,08067,"0,00",,
14.2.1,2021,08068,"0,00",,
14.2.1,2021,08069,"0,00",,
14.2.1,2021,08070,"0,00",,
14.2.1,2021,08071,"0,00",,
14.2.1,2021,08072,"0,00",,
14.2.1,2021,08073,"0,00",,
14.2.1,2021,08074,"0,05",,
14.2.1,2021,08075,"0,00",,
14.2.1,2021,08076,"0,00",,
14.2.1,2021,08077,"0,00",,
14.2.1,2021,08078,"0,00",,
14.2.1,2021,08079,"0,00",,
14.2.1,2021,08080,"0,00",,
14.2.1,2021,08081,"0,00",,
14.2.1,2021,08082,"0,00",,
14.2.1,2021,08083,"0,00",,
14.2.1,2021,08084,"0,00",,
14.2.1,2021,08085,"0,00",,
14.2.1,2021,08086,"0,00",,
14.2.1,2021,08087,"0,00",,
14.2.1,2021,08088,"0,00",,
14.2.1,2021,08089,"0,02",,
14.2.1,2021,08090,"0,00",,
14.2.1,2021,08091,"0,00",,
14.2.1,2021,08092,"0,00",,
14.2.1,2021,08093,"0,00",,
14.2.1,2021,08094,"0,00",,
14.2.1,2021,08095,"0,00",,
14.2.1,2021,08096,"0,00",,
14.2.1,2021,08097,"0,00",,
14.2.1,2021,08098,"0,00",,
14.2.1,2021,08099,"0,00",,
14.2.1,2021,08100,"0,00",,
14.2.1,2021,08101,"0,00",,
14.2.1,2021,08102,"0,00",,
14.2.1,2021,08103,"0,00",,
14.2.1,2021,08104,"0,00",,
14.2.1,2021,08105,"0,00",,
14.2.1,2021,08106,"0,00",,
14.2.1,2021,08107,"0,00",,
14.2.1,2021,08108,"0,00",,
14.2.1,2021,08109,"0,00",,
14.2.1,2021,08110,"0,34",,
14.2.1,2021,08111,"0,00",,
14.2.1,2021,08112,"0,00",,
14.2.1,2021,08113,"0,00",,
14.2.1,2021,08114,"0,00",,
14.2.1,2021,08115,"0,00",,
14.2.1,2021,08116,"0,00",,
14.2.1,2021,08117,"0,00",,
14.2.1,2021,08118,"0,08",,
14.2.1,2021,08119,"0,00",,
14.2.1,2021,08120,"0,00",,
14.2.1,2021,08121,"0,21",,
14.2.1,2021,08122,"0,00",,
14.2.1,2021,08123,"0,00",,
14.2.1,2021,08124,"0,00",,
14.2.1,2021,08125,"0,00",,
14.2.1,2021,08126,"0,11",,
14.2.1,2021,08127,"0,00",,
14.2.1,2021,08128,"0,00",,
14.2.1,2021,08129,"0,00",,
14.2.1,2021,08130,"0,00",,
14.2.1,2021,08131,"0,00",,
14.2.1,2021,08132,"0,00",,
14.2.1,2021,08133,"0,00",,
14.2.1,2021,08134,"0,00",,
14.2.1,2021,08135,"0,00",,
14.2.1,2021,08136,"0,00",,
14.2.1,2021,08137,"0,00",,
14.2.1,2021,08138,"0,00",,
14.2.1,2021,08139,"0,00",,
14.2.1,2021,08140,"0,00",,
14.2.1,2021,08141,"0,00",,
14.2.1,2021,08142,"0,00",,
14.2.1,2021,08143,"0,00",,
14.2.1,2021,08144,"0,00",,
14.2.1,2021,08145,"0,00",,
14.2.1,2021,08146,"0,00",,
14.2.1,2021,08147,"0,00",,
14.2.1,2021,08148,"0,00",,
14.2.1,2021,08149,"0,00",,
14.2.1,2021,08150,"0,00",,
14.2.1,2021,08151,"0,00",,
14.2.1,2021,08152,"0,00",,
14.2.1,2021,08153,"0,00",,
14.2.1,2021,08154,"0,00",,
14.2.1,2021,08155,"0,00",,
14.2.1,2021,08156,"0,00",,
14.2.1,2021,08157,"0,00",,
14.2.1,2021,08158,"0,00",,
14.2.1,2021,08159,"0,00",,
14.2.1,2021,08160,"0,00",,
14.2.1,2021,08161,"0,00",,
14.2.1,2021,08162,"0,00",,
14.2.1,2021,08163,"0,16",,
14.2.1,2021,08164,"0,00",,
14.2.1,2021,08165,"0,00",,
14.2.1,2021,08166,"0,00",,
14.2.1,2021,08167,"0,00",,
14.2.1,2021,08168,"0,00",,
14.2.1,2021,08169,"0,06",,
14.2.1,2021,08170,"0,00",,
14.2.1,2021,08171,"0,00",,
14.2.1,2021,08172,"0,01",,
14.2.1,2021,08174,"0,00",,
14.2.1,2021,08175,"0,00",,
14.2.1,2021,08176,"0,00",,
14.2.1,2021,08177,"0,00",,
14.2.1,2021,08178,"0,00",,
14.2.1,2021,08179,"0,00",,
14.2.1,2021,08180,"0,00",,
14.2.1,2021,08181,"0,00",,
14.2.1,2021,08182,"0,00",,
14.2.1,2021,08183,"0,00",,
14.2.1,2021,08184,"0,00",,
14.2.1,2021,08185,"0,00",,
14.2.1,2021,08187,"0,00",,
14.2.1,2021,08188,"0,00",,
14.2.1,2021,08189,"0,00",,
14.2.1,2021,08190,"0,00",,
14.2.1,2021,08191,"0,00",,
14.2.1,2021,08192,"0,00",,
14.2.1,2021,08193,"0,00",,
14.2.1,2021,08194,"0,00",,
14.2.1,2021,08195,"0,00",,
14.2.1,2021,08196,"0,00",,
14.2.1,2021,08197,"0,07",,
14.2.1,2021,08198,"0,00",,
14.2.1,2021,08199,"0,00",,
14.2.1,2021,08200,"0,00",,
14.2.1,2021,08201,"0,00",,
14.2.1,2021,08202,"0,00",,
14.2.1,2021,08203,"0,00",,
14.2.1,2021,08204,"0,00",,
14.2.1,2021,08205,"0,00",,
14.2.1,2021,08206,"0,00",,
14.2.1,2021,08207,"0,00",,
14.2.1,2021,08208,"0,00",,
14.2.1,2021,08209,"0,00",,
14.2.1,2021,08210,"0,00",,
14.2.1,2021,08211,"0,00",,
14.2.1,2021,08212,"0,00",,
14.2.1,2021,08213,"0,00",,
14.2.1,2021,08214,"0,00",,
14.2.1,2021,08215,"0,00",,
14.2.1,2021,08216,"0,00",,
14.2.1,2021,08217,"0,00",,
14.2.1,2021,08218,"0,00",,
14.2.1,2021,08219,"0,50",,
14.2.1,2021,08220,"0,00",,
14.2.1,2021,08221,"0,00",,
14.2.1,2021,08222,"0,00",,
14.2.1,2021,08223,"0,00",,
14.2.1,2021,08224,"0,00",,
14.2.1,2021,08225,"0,00",,
14.2.1,2021,08226,"0,00",,
14.2.1,2021,08227,"0,00",,
14.2.1,2021,08228,"0,00",,
14.2.1,2021,08229,"0,00",,
14.2.1,2021,08230,"0,06",,
14.2.1,2021,08231,"0,01",,
14.2.1,2021,08232,"0,00",,
14.2.1,2021,08233,"0,00",,
14.2.1,2021,08234,"0,00",,
14.2.1,2021,08235,"0,25",,
14.2.1,2021,08236,"0,00",,
14.2.1,2021,08237,"0,00",,
14.2.1,2021,08238,"0,00",,
14.2.1,2021,08239,"0,00",,
14.2.1,2021,08240,"0,00",,
14.2.1,2021,08241,"0,00",,
14.2.1,2021,08242,"0,00",,
14.2.1,2021,08243,"0,00",,
14.2.1,2021,08244,"0,00",,
14.2.1,2021,08245,"0,00",,
14.2.1,2021,08246,"0,00",,
14.2.1,2021,08247,"0,00",,
14.2.1,2021,08248,"0,00",,
14.2.1,2021,08249,"0,00",,
14.2.1,2021,08250,"0,00",,
14.2.1,2021,08251,"0,00",,
14.2.1,2021,08252,"0,00",,
14.2.1,2021,08253,"0,00",,
14.2.1,2021,08254,"0,00",,
14.2.1,2021,08255,"0,00",,
14.2.1,2021,08256,"0,00",,
14.2.1,2021,08257,"0,00",,
14.2.1,2021,08258,"0,00",,
14.2.1,2021,08259,"0,00",,
14.2.1,2021,08260,"0,00",,
14.2.1,2021,08261,"0,20",,
14.2.1,2021,08262,"0,00",,
14.2.1,2021,08263,"0,00",,
14.2.1,2021,08264,"0,03",,
14.2.1,2021,08265,"0,00",,
14.2.1,2021,08266,"0,00",,
14.2.1,2021,08267,"0,00",,
14.2.1,2021,08268,"0,00",,
14.2.1,2021,08269,"0,00",,
14.2.1,2021,08270,"0,18",,
14.2.1,2021,08271,"0,00",,
14.2.1,2021,08272,"0,00",,
14.2.1,2021,08273,"0,00",,
14.2.1,2021,08274,"0,00",,
14.2.1,2021,08275,"0,00",,
14.2.1,2021,08276,"0,00",,
14.2.1,2021,08277,"0,00",,
14.2.1,2021,08278,"0,00",,
14.2.1,2021,08279,"0,00",,
14.2.1,2021,08280,"0,00",,
14.2.1,2021,08281,"0,10",,
14.2.1,2021,08282,"0,00",,
14.2.1,2021,08283,"0,00",,
14.2.1,2021,08284,"0,00",,
14.2.1,2021,08285,"0,00",,
14.2.1,2021,08286,"0,00",,
14.2.1,2021,08287,"0,00",,
14.2.1,2021,08288,"0,00",,
14.2.1,2021,08289,"0,00",,
14.2.1,2021,08290,"0,00",,
14.2.1,2021,08291,"0,00",,
14.2.1,2021,08292,"0,00",,
14.2.1,2021,08293,"0,00",,
14.2.1,2021,08294,"0,00",,
14.2.1,2021,08295,"0,00",,
14.2.1,2021,08296,"0,00",,
14.2.1,2021,08297,"0,00",,
14.2.1,2021,08298,"0,00",,
14.2.1,2021,08299,"0,00",,
14.2.1,2021,08300,"0,00",,
14.2.1,2021,08301,"0,05",,
14.2.1,2021,08302,"0,00",,
14.2.1,2021,08303,"0,00",,
14.2.1,2021,08304,"0,00",,
14.2.1,2021,08305,"0,00",,
14.2.1,2021,08306,"0,00",,
14.2.1,2021,08307,"0,02",,
14.2.1,2021,08308,"0,00",,
14.2.1,2021,08901,"0,00",,
14.2.1,2021,08902,"0,00",,
14.2.1,2021,08903,"0,00",,
14.2.1,2021,08904,"0,00",,
14.2.1,2021,08905,"0,00",,
14.2.1,2022,08001,"0,00",,
14.2.1,2022,08002,"0,00",,
14.2.1,2022,08003,"0,00",,
14.2.1,2022,08004,"0,00",,
14.2.1,2022,08005,"0,00",,
14.2.1,2022,08006,"0,44",,
14.2.1,2022,08007,"0,00",,
14.2.1,2022,08008,"0,00",,
14.2.1,2022,08009,"0,00",,
14.2.1,2022,08010,"0,00",,
14.2.1,2022,08011,"0,00",,
14.2.1,2022,08012,"0,00",,
14.2.1,2022,08013,"0,00",,
14.2.1,2022,08014,"0,00",,
14.2.1,2022,08015,"0,02",,
14.2.1,2022,08016,"0,00",,
14.2.1,2022,08017,"0,00",,
14.2.1,2022,08018,"0,00",,
14.2.1,2022,08019,"0,00",,
14.2.1,2022,08020,"0,00",,
14.2.1,2022,08021,"0,00",,
14.2.1,2022,08022,"0,00",,
14.2.1,2022,08023,"0,00",,
14.2.1,2022,08024,"0,00",,
14.2.1,2022,08025,"0,00",,
14.2.1,2022,08026,"0,00",,
14.2.1,2022,08027,"0,00",,
14.2.1,2022,08028,"0,00",,
14.2.1,2022,08029,"0,29",,
14.2.1,2022,08030,"0,00",,
14.2.1,2022,08031,"0,00",,
14.2.1,2022,08032,"0,00",,
14.2.1,2022,08033,"0,00",,
14.2.1,2022,08034,"0,00",,
14.2.1,2022,08035,"0,08",,
14.2.1,2022,08036,"0,00",,
14.2.1,2022,08037,"0,00",,
14.2.1,2022,08038,"0,00",,
14.2.1,2022,08039,"0,00",,
14.2.1,2022,08040,"0,11",,
14.2.1,2022,08041,"0,00",,
14.2.1,2022,08042,"0,00",,
14.2.1,2022,08043,"0,00",,
14.2.1,2022,08044,"0,00",,
14.2.1,2022,08045,"0,00",,
14.2.1,2022,08046,"0,00",,
14.2.1,2022,08047,"0,00",,
14.2.1,2022,08048,"0,00",,
14.2.1,2022,08049,"0,00",,
14.2.1,2022,08050,"0,00",,
14.2.1,2022,08051,"0,00",,
14.2.1,2022,08052,"0,00",,
14.2.1,2022,08053,"0,00",,
14.2.1,2022,08054,"0,00",,
14.2.1,2022,08055,"0,00",,
14.2.1,2022,08056,"0,00",,
14.2.1,2022,08057,"0,00",,
14.2.1,2022,08058,"0,00",,
14.2.1,2022,08059,"0,00",,
14.2.1,2022,08060,"0,00",,
14.2.1,2022,08061,"0,00",,
14.2.1,2022,08062,"0,00",,
14.2.1,2022,08063,"0,00",,
14.2.1,2022,08064,"0,00",,
14.2.1,2022,08065,"0,00",,
14.2.1,2022,08066,"0,00",,
14.2.1,2022,08067,"0,00",,
14.2.1,2022,08068,"0,00",,
14.2.1,2022,08069,"0,00",,
14.2.1,2022,08070,"0,00",,
14.2.1,2022,08071,"0,00",,
14.2.1,2022,08072,"0,00",,
14.2.1,2022,08073,"0,00",,
14.2.1,2022,08074,"0,05",,
14.2.1,2022,08075,"0,00",,
14.2.1,2022,08076,"0,00",,
14.2.1,2022,08077,"0,00",,
14.2.1,2022,08078,"0,00",,
14.2.1,2022,08079,"0,00",,
14.2.1,2022,08080,"0,00",,
14.2.1,2022,08081,"0,00",,
14.2.1,2022,08082,"0,00",,
14.2.1,2022,08083,"0,00",,
14.2.1,2022,08084,"0,00",,
14.2.1,2022,08085,"0,00",,
14.2.1,2022,08086,"0,00",,
14.2.1,2022,08087,"0,00",,
14.2.1,2022,08088,"0,00",,
14.2.1,2022,08089,"0,02",,
14.2.1,2022,08090,"0,00",,
14.2.1,2022,08091,"0,00",,
14.2.1,2022,08092,"0,00",,
14.2.1,2022,08093,"0,00",,
14.2.1,2022,08094,"0,00",,
14.2.1,2022,08095,"0,00",,
14.2.1,2022,08096,"0,00",,
14.2.1,2022,08097,"0,00",,
14.2.1,2022,08098,"0,00",,
14.2.1,2022,08099,"0,00",,
14.2.1,2022,08100,"0,00",,
14.2.1,2022,08101,"0,00",,
14.2.1,2022,08102,"0,00",,
14.2.1,2022,08103,"0,00",,
14.2.1,2022,08104,"0,00",,
14.2.1,2022,08105,"0,00",,
14.2.1,2022,08106,"0,00",,
14.2.1,2022,08107,"0,00",,
14.2.1,2022,08108,"0,00",,
14.2.1,2022,08109,"0,00",,
14.2.1,2022,08110,"0,34",,
14.2.1,2022,08111,"0,00",,
14.2.1,2022,08112,"0,00",,
14.2.1,2022,08113,"0,00",,
14.2.1,2022,08114,"0,00",,
14.2.1,2022,08115,"0,00",,
14.2.1,2022,08116,"0,00",,
14.2.1,2022,08117,"0,00",,
14.2.1,2022,08118,"0,08",,
14.2.1,2022,08119,"0,00",,
14.2.1,2022,08120,"0,00",,
14.2.1,2022,08121,"0,21",,
14.2.1,2022,08122,"0,00",,
14.2.1,2022,08123,"0,00",,
14.2.1,2022,08124,"0,00",,
14.2.1,2022,08125,"0,00",,
14.2.1,2022,08126,"0,13",,
14.2.1,2022,08127,"0,00",,
14.2.1,2022,08128,"0,00",,
14.2.1,2022,08129,"0,00",,
14.2.1,2022,08130,"0,00",,
14.2.1,2022,08131,"0,00",,
14.2.1,2022,08132,"0,00",,
14.2.1,2022,08133,"0,00",,
14.2.1,2022,08134,"0,00",,
14.2.1,2022,08135,"0,00",,
14.2.1,2022,08136,"0,00",,
14.2.1,2022,08137,"0,00",,
14.2.1,2022,08138,"0,00",,
14.2.1,2022,08139,"0,00",,
14.2.1,2022,08140,"0,00",,
14.2.1,2022,08141,"0,00",,
14.2.1,2022,08142,"0,00",,
14.2.1,2022,08143,"0,00",,
14.2.1,2022,08144,"0,00",,
14.2.1,2022,08145,"0,00",,
14.2.1,2022,08146,"0,00",,
14.2.1,2022,08147,"0,00",,
14.2.1,2022,08148,"0,00",,
14.2.1,2022,08149,"0,00",,
14.2.1,2022,08150,"0,00",,
14.2.1,2022,08151,"0,00",,
14.2.1,2022,08152,"0,00",,
14.2.1,2022,08153,"0,00",,
14.2.1,2022,08154,"0,00",,
14.2.1,2022,08155,"0,00",,
14.2.1,2022,08156,"0,00",,
14.2.1,2022,08157,"0,00",,
14.2.1,2022,08158,"0,00",,
14.2.1,2022,08159,"0,00",,
14.2.1,2022,08160,"0,00",,
14.2.1,2022,08161,"0,00",,
14.2.1,2022,08162,"0,00",,
14.2.1,2022,08163,"0,16",,
14.2.1,2022,08164,"0,00",,
14.2.1,2022,08165,"0,00",,
14.2.1,2022,08166,"0,00",,
14.2.1,2022,08167,"0,00",,
14.2.1,2022,08168,"0,00",,
14.2.1,2022,08169,"0,06",,
14.2.1,2022,08170,"0,00",,
14.2.1,2022,08171,"0,00",,
14.2.1,2022,08172,"0,01",,
14.2.1,2022,08174,"0,00",,
14.2.1,2022,08175,"0,00",,
14.2.1,2022,08176,"0,00",,
14.2.1,2022,08177,"0,00",,
14.2.1,2022,08178,"0,00",,
14.2.1,2022,08179,"0,00",,
14.2.1,2022,08180,"0,00",,
14.2.1,2022,08181,"0,00",,
14.2.1,2022,08182,"0,00",,
14.2.1,2022,08183,"0,00",,
14.2.1,2022,08184,"0,00",,
14.2.1,2022,08185,"0,00",,
14.2.1,2022,08187,"0,00",,
14.2.1,2022,08188,"0,00",,
14.2.1,2022,08189,"0,00",,
14.2.1,2022,08190,"0,00",,
14.2.1,2022,08191,"0,00",,
14.2.1,2022,08192,"0,00",,
14.2.1,2022,08193,"0,00",,
14.2.1,2022,08194,"0,00",,
14.2.1,2022,08195,"0,00",,
14.2.1,2022,08196,"0,00",,
14.2.1,2022,08197,"0,08",,
14.2.1,2022,08198,"0,00",,
14.2.1,2022,08199,"0,00",,
14.2.1,2022,08200,"0,00",,
14.2.1,2022,08201,"0,00",,
14.2.1,2022,08202,"0,00",,
14.2.1,2022,08203,"0,00",,
14.2.1,2022,08204,"0,00",,
14.2.1,2022,08205,"0,00",,
14.2.1,2022,08206,"0,00",,
14.2.1,2022,08207,"0,00",,
14.2.1,2022,08208,"0,00",,
14.2.1,2022,08209,"0,00",,
14.2.1,2022,08210,"0,00",,
14.2.1,2022,08211,"0,00",,
14.2.1,2022,08212,"0,00",,
14.2.1,2022,08213,"0,00",,
14.2.1,2022,08214,"0,00",,
14.2.1,2022,08215,"0,00",,
14.2.1,2022,08216,"0,00",,
14.2.1,2022,08217,"0,00",,
14.2.1,2022,08218,"0,00",,
14.2.1,2022,08219,"0,49",,
14.2.1,2022,08220,"0,00",,
14.2.1,2022,08221,"0,00",,
14.2.1,2022,08222,"0,00",,
14.2.1,2022,08223,"0,00",,
14.2.1,2022,08224,"0,00",,
14.2.1,2022,08225,"0,00",,
14.2.1,2022,08226,"0,00",,
