codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
13.2.2,2007,08112,"0,28",,
13.2.2,2007,08113,"0,28",,
13.2.2,2007,08114,"0,28",,
13.2.2,2007,08115,"0,31",,
13.2.2,2007,08116,"0,34",,
13.2.2,2007,08117,"0,26",,
13.2.2,2007,08118,"0,29",,
13.2.2,2007,08119,"0,28",,
13.2.2,2007,08120,"0,28",,
13.2.2,2007,08121,"0,30",,
13.2.2,2007,08122,"0,29",,
13.2.2,2007,08123,"0,29",,
13.2.2,2007,08124,"0,29",,
13.2.2,2007,08125,"0,31",,
13.2.2,2007,08126,"0,28",,
13.2.2,2007,08127,"0,23",,
13.2.2,2007,08128,"0,29",,
13.2.2,2007,08129,"0,27",,
13.2.2,2007,08130,"0,28",,
13.2.2,2007,08131,"0,27",,
13.2.2,2007,08132,"0,28",,
13.2.2,2007,08133,"0,30",,
13.2.2,2007,08134,"0,28",,
13.2.2,2007,08135,"0,31",,
13.2.2,2007,08136,"0,29",,
13.2.2,2007,08137,"0,17",,
13.2.2,2007,08138,"0,28",,
13.2.2,2007,08139,"0,30",,
13.2.2,2007,08140,"0,27",,
13.2.2,2007,08141,"0,26",,
13.2.2,2007,08142,"0,28",,
13.2.2,2007,08143,"0,30",,
13.2.2,2007,08144,"0,27",,
13.2.2,2007,08145,"0,30",,
13.2.2,2007,08146,"0,28",,
13.2.2,2007,08147,"0,29",,
13.2.2,2007,08148,"0,29",,
13.2.2,2007,08149,"0,27",,
13.2.2,2007,08150,"0,10",,
13.2.2,2007,08151,"0,28",,
13.2.2,2007,08152,"0,28",,
13.2.2,2007,08153,"0,29",,
13.2.2,2007,08154,"0,29",,
13.2.2,2007,08155,"0,29",,
13.2.2,2007,08156,"0,31",,
13.2.2,2007,08157,"0,29",,
13.2.2,2007,08158,"0,29",,
13.2.2,2007,08159,"0,29",,
13.2.2,2007,08160,"0,28",,
13.2.2,2007,08161,"0,30",,
13.2.2,2007,08162,"0,30",,
13.2.2,2007,08163,"0,30",,
13.2.2,2007,08164,"0,29",,
13.2.2,2007,08165,"0,30",,
13.2.2,2007,08166,"0,23",,
13.2.2,2007,08167,"0,31",,
13.2.2,2007,08168,"0,28",,
13.2.2,2007,08169,"0,32",,
13.2.2,2007,08170,"0,28",,
13.2.2,2007,08171,"0,28",,
13.2.2,2007,08172,"0,29",,
13.2.2,2007,08174,"0,30",,
13.2.2,2007,08175,"0,18",,
13.2.2,2007,08176,"0,28",,
13.2.2,2007,08177,"0,18",,
13.2.2,2007,08178,"0,28",,
13.2.2,2007,08179,"0,29",,
13.2.2,2007,08180,"0,28",,
13.2.2,2007,08181,"0,30",,
13.2.2,2007,08182,"0,25",,
13.2.2,2007,08183,"0,29",,
13.2.2,2007,08184,"0,30",,
13.2.2,2007,08185,"0,31",,
13.2.2,2007,08187,"0,29",,
13.2.2,2007,08188,"0,29",,
13.2.2,2007,08189,"0,27",,
13.2.2,2007,08190,"0,29",,
13.2.2,2007,08191,"0,28",,
13.2.2,2007,08192,"0,27",,
13.2.2,2007,08193,"0,29",,
13.2.2,2007,08194,"0,29",,
13.2.2,2007,08195,"0,29",,
13.2.2,2007,08196,"0,30",,
13.2.2,2007,08197,"0,29",,
13.2.2,2007,08198,"0,30",,
13.2.2,2007,08199,"0,28",,
13.2.2,2007,08200,"0,30",,
13.2.2,2007,08201,"0,28",,
13.2.2,2007,08202,"0,29",,
13.2.2,2007,08203,"0,30",,
13.2.2,2007,08204,"0,29",,
13.2.2,2007,08205,"0,30",,
13.2.2,2007,08206,"0,30",,
13.2.2,2007,08207,"0,30",,
13.2.2,2007,08208,"0,32",,
13.2.2,2007,08209,"0,29",,
13.2.2,2007,08210,"0,30",,
13.2.2,2007,08211,"0,29",,
13.2.2,2007,08212,"0,27",,
13.2.2,2007,08213,"0,29",,
13.2.2,2007,08214,"0,28",,
13.2.2,2007,08215,"0,28",,
13.2.2,2007,08216,"0,30",,
13.2.2,2007,08217,"0,30",,
13.2.2,2007,08218,"0,27",,
13.2.2,2007,08219,"0,29",,
13.2.2,2007,08220,"0,28",,
13.2.2,2007,08221,"0,30",,
13.2.2,2007,08222,"0,31",,
13.2.2,2007,08223,"0,29",,
13.2.2,2007,08224,"0,28",,
13.2.2,2007,08225,"0,27",,
13.2.2,2007,08226,"0,28",,
13.2.2,2007,08227,"0,30",,
13.2.2,2007,08228,"0,28",,
13.2.2,2007,08229,"0,23",,
13.2.2,2007,08230,"0,28",,
13.2.2,2007,08231,"0,29",,
13.2.2,2007,08232,"0,29",,
13.2.2,2007,08233,"0,18",,
13.2.2,2007,08234,"0,30",,
13.2.2,2007,08235,"0,30",,
13.2.2,2007,08236,"0,28",,
13.2.2,2007,08237,"0,19",,
13.2.2,2007,08238,"0,29",,
13.2.2,2007,08239,"0,29",,
13.2.2,2007,08240,"0,32",,
13.2.2,2007,08241,"0,30",,
13.2.2,2007,08242,"0,29",,
13.2.2,2007,08243,"0,29",,
13.2.2,2007,08244,"0,29",,
13.2.2,2007,08245,"0,29",,
13.2.2,2007,08246,"0,29",,
13.2.2,2007,08247,"0,27",,
13.2.2,2007,08248,"0,28",,
13.2.2,2007,08249,"0,28",,
13.2.2,2007,08250,"0,28",,
13.2.2,2007,08251,"0,31",,
13.2.2,2007,08252,"0,31",,
13.2.2,2007,08253,"0,27",,
13.2.2,2007,08254,"0,28",,
13.2.2,2007,08255,"0,29",,
13.2.2,2007,08256,"0,29",,
13.2.2,2007,08257,"0,24",,
13.2.2,2007,08258,"0,29",,
13.2.2,2007,08259,"0,31",,
13.2.2,2007,08260,"0,30",,
13.2.2,2007,08261,"0,34",,
13.2.2,2007,08262,"0,26",,
13.2.2,2007,08263,"0,29",,
13.2.2,2007,08264,"0,29",,
13.2.2,2007,08265,"0,23",,
13.2.2,2007,08266,"0,28",,
13.2.2,2007,08267,"0,29",,
13.2.2,2007,08268,"0,29",,
13.2.2,2007,08269,"0,28",,
13.2.2,2007,08270,"0,31",,
13.2.2,2007,08271,"0,28",,
13.2.2,2007,08272,"0,28",,
13.2.2,2007,08273,"0,30",,
13.2.2,2007,08274,"0,26",,
13.2.2,2007,08275,"0,30",,
13.2.2,2007,08276,"0,29",,
13.2.2,2007,08277,"0,29",,
13.2.2,2007,08278,"0,29",,
13.2.2,2007,08279,"0,29",,
13.2.2,2007,08280,"0,28",,
13.2.2,2007,08281,"0,28",,
13.2.2,2007,08282,"0,28",,
13.2.2,2007,08283,"0,28",,
13.2.2,2007,08284,"0,29",,
13.2.2,2007,08285,"0,27",,
13.2.2,2007,08286,"0,28",,
13.2.2,2007,08287,"0,28",,
13.2.2,2007,08288,"0,29",,
13.2.2,2007,08289,"0,29",,
13.2.2,2007,08290,"0,29",,
13.2.2,2007,08291,"0,29",,
13.2.2,2007,08292,"0,28",,
13.2.2,2007,08293,"0,28",,
13.2.2,2007,08294,"0,30",,
13.2.2,2007,08295,"0,29",,
13.2.2,2007,08296,"0,30",,
13.2.2,2007,08297,"0,29",,
13.2.2,2007,08298,"0,29",,
13.2.2,2007,08299,"0,28",,
13.2.2,2007,08300,"0,29",,
13.2.2,2007,08301,"0,29",,
13.2.2,2007,08302,"0,29",,
13.2.2,2007,08303,"0,29",,
13.2.2,2007,08304,"0,28",,
13.2.2,2007,08305,"0,30",,
13.2.2,2007,08306,"0,28",,
13.2.2,2007,08307,"0,30",,
13.2.2,2007,08308,"0,28",,
13.2.2,2007,08901,"0,28",,
13.2.2,2007,08902,"0,30",,
13.2.2,2007,08903,"0,28",,
13.2.2,2007,08904,"0,28",,
13.2.2,2007,08905,"0,31",,
13.2.2,2008,08001,"0,34",,
13.2.2,2008,08002,"0,19",,
13.2.2,2008,08003,"0,38",,
13.2.2,2008,08004,"0,26",,
13.2.2,2008,08005,"0,31",,
13.2.2,2008,08006,"0,37",,
13.2.2,2008,08007,"0,34",,
13.2.2,2008,08008,"0,28",,
13.2.2,2008,08009,"0,34",,
13.2.2,2008,08010,"0,31",,
13.2.2,2008,08011,"0,22",,
13.2.2,2008,08012,"0,27",,
13.2.2,2008,08013,"0,28",,
13.2.2,2008,08014,"0,34",,
13.2.2,2008,08015,"0,34",,
13.2.2,2008,08016,"0,17",,
13.2.2,2008,08017,"0,32",,
13.2.2,2008,08018,"0,27",,
13.2.2,2008,08019,"0,38",,
13.2.2,2008,08020,"0,29",,
13.2.2,2008,08021,"0,27",,
13.2.2,2008,08022,"0,28",,
13.2.2,2008,08023,"0,28",,
13.2.2,2008,08024,"0,27",,
13.2.2,2008,08025,"0,28",,
13.2.2,2008,08026,"0,28",,
13.2.2,2008,08027,"0,28",,
13.2.2,2008,08028,"0,25",,
13.2.2,2008,08029,"0,36",,
13.2.2,2008,08030,"0,40",,
13.2.2,2008,08031,"0,32",,
13.2.2,2008,08032,"0,38",,
13.2.2,2008,08033,"0,32",,
13.2.2,2008,08034,"0,21",,
13.2.2,2008,08035,"0,38",,
13.2.2,2008,08036,"0,27",,
13.2.2,2008,08037,"0,26",,
13.2.2,2008,08038,"0,28",,
13.2.2,2008,08039,"0,29",,
13.2.2,2008,08040,"0,35",,
13.2.2,2008,08041,"0,33",,
13.2.2,2008,08042,"0,28",,
13.2.2,2008,08043,"0,29",,
13.2.2,2008,08044,"0,35",,
13.2.2,2008,08045,"0,27",,
13.2.2,2008,08046,"0,34",,
13.2.2,2008,08047,"0,25",,
13.2.2,2008,08048,"0,29",,
13.2.2,2008,08049,"0,21",,
13.2.2,2008,08050,"0,28",,
13.2.2,2008,08051,"0,34",,
13.2.2,2008,08052,"0,06",,
13.2.2,2008,08053,"0,20",,
13.2.2,2008,08054,"0,33",,
13.2.2,2008,08055,"0,27",,
13.2.2,2008,08056,"0,36",,
13.2.2,2008,08057,"0,26",,
13.2.2,2008,08058,"0,32",,
13.2.2,2008,08059,"0,27",,
13.2.2,2008,08060,"0,28",,
13.2.2,2008,08061,"0,21",,
13.2.2,2008,08062,"0,27",,
13.2.2,2008,08063,"0,29",,
13.2.2,2008,08064,"0,28",,
13.2.2,2008,08065,"0,27",,
13.2.2,2008,08066,"0,29",,
13.2.2,2008,08067,"0,33",,
13.2.2,2008,08068,"0,32",,
13.2.2,2008,08069,"0,27",,
13.2.2,2008,08070,"0,27",,
13.2.2,2008,08071,"0,27",,
13.2.2,2008,08072,"0,30",,
13.2.2,2008,08073,"0,35",,
13.2.2,2008,08074,"0,34",,
13.2.2,2008,08075,"0,30",,
13.2.2,2008,08076,"0,31",,
13.2.2,2008,08077,"0,35",,
13.2.2,2008,08078,"0,27",,
13.2.2,2008,08079,"0,27",,
13.2.2,2008,08080,"0,26",,
13.2.2,2008,08081,"0,28",,
13.2.2,2008,08082,"0,28",,
13.2.2,2008,08083,"0,27",,
13.2.2,2008,08084,"0,26",,
13.2.2,2008,08085,"0,27",,
13.2.2,2008,08086,"0,33",,
13.2.2,2008,08087,"0,27",,
13.2.2,2008,08088,"0,34",,
13.2.2,2008,08089,"0,34",,
13.2.2,2008,08090,"0,29",,
13.2.2,2008,08091,"0,31",,
13.2.2,2008,08092,"0,27",,
13.2.2,2008,08093,"0,27",,
13.2.2,2008,08094,"0,32",,
13.2.2,2008,08095,"0,26",,
13.2.2,2008,08096,"0,35",,
13.2.2,2008,08097,"0,15",,
13.2.2,2008,08098,"0,27",,
13.2.2,2008,08099,"0,19",,
13.2.2,2008,08100,"0,30",,
13.2.2,2008,08101,"0,35",,
13.2.2,2008,08102,"0,36",,
13.2.2,2008,08103,"0,28",,
13.2.2,2008,08104,"0,27",,
13.2.2,2008,08105,"0,34",,
13.2.2,2008,08106,"0,33",,
13.2.2,2008,08107,"0,30",,
13.2.2,2008,08108,"0,31",,
13.2.2,2008,08109,"0,27",,
13.2.2,2008,08110,"0,37",,
13.2.2,2008,08111,"0,31",,
13.2.2,2008,08112,"0,31",,
13.2.2,2008,08113,"0,36",,
13.2.2,2008,08114,"0,33",,
13.2.2,2008,08115,"0,34",,
13.2.2,2008,08116,"0,31",,
13.2.2,2008,08117,"0,23",,
13.2.2,2008,08118,"0,36",,
13.2.2,2008,08119,"0,27",,
13.2.2,2008,08120,"0,42",,
13.2.2,2008,08121,"0,34",,
13.2.2,2008,08122,"0,31",,
13.2.2,2008,08123,"0,34",,
13.2.2,2008,08124,"0,35",,
13.2.2,2008,08125,"0,35",,
13.2.2,2008,08126,"0,34",,
13.2.2,2008,08127,"0,22",,
13.2.2,2008,08128,"0,28",,
13.2.2,2008,08129,"0,27",,
13.2.2,2008,08130,"0,27",,
13.2.2,2008,08131,"0,32",,
13.2.2,2008,08132,"0,26",,
13.2.2,2008,08133,"0,30",,
13.2.2,2008,08134,"0,36",,
13.2.2,2008,08135,"0,35",,
13.2.2,2008,08136,"0,38",,
13.2.2,2008,08137,"0,17",,
13.2.2,2008,08138,"0,28",,
13.2.2,2008,08139,"0,29",,
13.2.2,2008,08140,"0,31",,
13.2.2,2008,08141,"0,31",,
13.2.2,2008,08142,"0,28",,
13.2.2,2008,08143,"0,30",,
13.2.2,2008,08144,"0,26",,
13.2.2,2008,08145,"0,31",,
13.2.2,2008,08146,"0,28",,
13.2.2,2008,08147,"0,34",,
13.2.2,2008,08148,"0,29",,
13.2.2,2008,08149,"0,26",,
13.2.2,2008,08150,"0,10",,
13.2.2,2008,08151,"0,27",,
13.2.2,2008,08152,"0,27",,
13.2.2,2008,08153,"0,28",,
13.2.2,2008,08154,"0,26",,
13.2.2,2008,08155,"0,37",,
13.2.2,2008,08156,"0,34",,
13.2.2,2008,08157,"0,34",,
13.2.2,2008,08158,"0,33",,
13.2.2,2008,08159,"0,36",,
13.2.2,2008,08160,"0,27",,
13.2.2,2008,08161,"0,31",,
13.2.2,2008,08162,"0,29",,
13.2.2,2008,08163,"0,34",,
13.2.2,2008,08164,"0,28",,
13.2.2,2008,08165,"0,31",,
13.2.2,2008,08166,"0,22",,
13.2.2,2008,08167,"0,35",,
13.2.2,2008,08168,"0,27",,
13.2.2,2008,08169,"0,35",,
13.2.2,2008,08170,"0,27",,
13.2.2,2008,08171,"0,26",,
13.2.2,2008,08172,"0,35",,
13.2.2,2008,08174,"0,29",,
13.2.2,2008,08175,"0,20",,
13.2.2,2008,08176,"0,28",,
13.2.2,2008,08177,"0,16",,
13.2.2,2008,08178,"0,26",,
13.2.2,2008,08179,"0,28",,
13.2.2,2008,08180,"0,33",,
13.2.2,2008,08181,"0,34",,
13.2.2,2008,08182,"0,30",,
13.2.2,2008,08183,"0,31",,
13.2.2,2008,08184,"0,34",,
13.2.2,2008,08185,"0,29",,
13.2.2,2008,08187,"0,36",,
13.2.2,2008,08188,"0,24",,
13.2.2,2008,08189,"0,26",,
13.2.2,2008,08190,"0,27",,
13.2.2,2008,08191,"0,31",,
13.2.2,2008,08192,"0,36",,
13.2.2,2008,08193,"0,28",,
13.2.2,2008,08194,"0,36",,
13.2.2,2008,08195,"0,28",,
13.2.2,2008,08196,"0,34",,
13.2.2,2008,08197,"0,38",,
13.2.2,2008,08198,"0,31",,
13.2.2,2008,08199,"0,27",,
13.2.2,2008,08200,"0,34",,
13.2.2,2008,08201,"0,26",,
13.2.2,2008,08202,"0,35",,
13.2.2,2008,08203,"0,31",,
13.2.2,2008,08204,"0,28",,
13.2.2,2008,08205,"0,42",,
13.2.2,2008,08206,"0,33",,
13.2.2,2008,08207,"0,32",,
13.2.2,2008,08208,"0,38",,
13.2.2,2008,08209,"0,32",,
13.2.2,2008,08210,"0,29",,
13.2.2,2008,08211,"0,34",,
13.2.2,2008,08212,"0,27",,
13.2.2,2008,08213,"0,34",,
13.2.2,2008,08214,"0,37",,
13.2.2,2008,08215,"0,31",,
13.2.2,2008,08216,"0,28",,
13.2.2,2008,08217,"0,35",,
13.2.2,2008,08218,"0,34",,
13.2.2,2008,08219,"0,36",,
13.2.2,2008,08220,"0,27",,
13.2.2,2008,08221,"0,38",,
13.2.2,2008,08222,"0,30",,
13.2.2,2008,08223,"0,28",,
13.2.2,2008,08224,"0,32",,
13.2.2,2008,08225,"0,26",,
13.2.2,2008,08226,"0,27",,
13.2.2,2008,08227,"0,29",,
13.2.2,2008,08228,"0,28",,
13.2.2,2008,08229,"0,22",,
13.2.2,2008,08230,"0,37",,
13.2.2,2008,08231,"0,36",,
13.2.2,2008,08232,"0,32",,
13.2.2,2008,08233,"0,17",,
13.2.2,2008,08234,"0,29",,
13.2.2,2008,08235,"0,35",,
13.2.2,2008,08236,"0,27",,
13.2.2,2008,08237,"0,21",,
13.2.2,2008,08238,"0,37",,
13.2.2,2008,08239,"0,29",,
13.2.2,2008,08240,"0,35",,
13.2.2,2008,08241,"0,30",,
13.2.2,2008,08242,"0,28",,
13.2.2,2008,08243,"0,26",,
13.2.2,2008,08244,"0,33",,
13.2.2,2008,08245,"0,34",,
13.2.2,2008,08246,"0,27",,
13.2.2,2008,08247,"0,27",,
13.2.2,2008,08248,"0,28",,
13.2.2,2008,08249,"0,27",,
13.2.2,2008,08250,"0,32",,
13.2.2,2008,08251,"0,34",,
13.2.2,2008,08252,"0,36",,
13.2.2,2008,08253,"0,26",,
13.2.2,2008,08254,"0,26",,
13.2.2,2008,08255,"0,27",,
13.2.2,2008,08256,"0,28",,
13.2.2,2008,08257,"0,17",,
13.2.2,2008,08258,"0,27",,
13.2.2,2008,08259,"0,34",,
13.2.2,2008,08260,"0,34",,
13.2.2,2008,08261,"0,40",,
13.2.2,2008,08262,"0,30",,
13.2.2,2008,08263,"0,33",,
13.2.2,2008,08264,"0,37",,
13.2.2,2008,08265,"0,24",,
13.2.2,2008,08266,"0,40",,
13.2.2,2008,08267,"0,33",,
13.2.2,2008,08268,"0,28",,
13.2.2,2008,08269,"0,27",,
13.2.2,2008,08270,"0,40",,
13.2.2,2008,08271,"0,26",,
13.2.2,2008,08272,"0,27",,
13.2.2,2008,08273,"0,29",,
13.2.2,2008,08274,"0,31",,
13.2.2,2008,08275,"0,29",,
13.2.2,2008,08276,"0,28",,
13.2.2,2008,08277,"0,28",,
13.2.2,2008,08278,"0,32",,
13.2.2,2008,08279,"0,36",,
13.2.2,2008,08280,"0,25",,
13.2.2,2008,08281,"0,37",,
13.2.2,2008,08282,"0,38",,
13.2.2,2008,08283,"0,34",,
13.2.2,2008,08284,"0,34",,
13.2.2,2008,08285,"0,31",,
13.2.2,2008,08286,"0,27",,
13.2.2,2008,08287,"0,31",,
13.2.2,2008,08288,"0,28",,
13.2.2,2008,08289,"0,28",,
13.2.2,2008,08290,"0,28",,
13.2.2,2008,08291,"0,28",,
13.2.2,2008,08292,"0,31",,
13.2.2,2008,08293,"0,27",,
13.2.2,2008,08294,"0,29",,
13.2.2,2008,08295,"0,32",,
13.2.2,2008,08296,"0,29",,
13.2.2,2008,08297,"0,26",,
13.2.2,2008,08298,"0,38",,
13.2.2,2008,08299,"0,27",,
13.2.2,2008,08300,"0,33",,
13.2.2,2008,08301,"0,33",,
13.2.2,2008,08302,"0,32",,
13.2.2,2008,08303,"0,28",,
13.2.2,2008,08304,"0,27",,
13.2.2,2008,08305,"0,35",,
13.2.2,2008,08306,"0,28",,
13.2.2,2008,08307,"0,35",,
13.2.2,2008,08308,"0,27",,
13.2.2,2008,08901,"0,27",,
13.2.2,2008,08902,"0,32",,
13.2.2,2008,08903,"0,27",,
13.2.2,2008,08904,"0,34",,
13.2.2,2008,08905,"0,35",,
13.2.2,2009,08001,"0,32",,
13.2.2,2009,08002,"0,19",,
13.2.2,2009,08003,"0,37",,
13.2.2,2009,08004,"0,26",,
13.2.2,2009,08005,"0,30",,
13.2.2,2009,08006,"0,35",,
13.2.2,2009,08007,"0,33",,
13.2.2,2009,08008,"0,26",,
13.2.2,2009,08009,"0,33",,
13.2.2,2009,08010,"0,31",,
13.2.2,2009,08011,"0,22",,
13.2.2,2009,08012,"0,26",,
13.2.2,2009,08013,"0,27",,
13.2.2,2009,08014,"0,36",,
13.2.2,2009,08015,"0,33",,
13.2.2,2009,08016,"0,15",,
13.2.2,2009,08017,"0,31",,
13.2.2,2009,08018,"0,25",,
13.2.2,2009,08019,"0,36",,
13.2.2,2009,08020,"0,28",,
13.2.2,2009,08021,"0,27",,
13.2.2,2009,08022,"0,26",,
13.2.2,2009,08023,"0,27",,
13.2.2,2009,08024,"0,26",,
13.2.2,2009,08025,"0,27",,
13.2.2,2009,08026,"0,27",,
13.2.2,2009,08027,"0,28",,
13.2.2,2009,08028,"0,24",,
13.2.2,2009,08029,"0,34",,
13.2.2,2009,08030,"0,38",,
13.2.2,2009,08031,"0,32",,
13.2.2,2009,08032,"0,37",,
13.2.2,2009,08033,"0,31",,
13.2.2,2009,08034,"0,20",,
13.2.2,2009,08035,"0,36",,
13.2.2,2009,08036,"0,26",,
13.2.2,2009,08037,"0,25",,
13.2.2,2009,08038,"0,24",,
13.2.2,2009,08039,"0,28",,
13.2.2,2009,08040,"0,34",,
13.2.2,2009,08041,"0,33",,
13.2.2,2009,08042,"0,27",,
13.2.2,2009,08043,"0,28",,
13.2.2,2009,08044,"0,34",,
13.2.2,2009,08045,"0,26",,
13.2.2,2009,08046,"0,33",,
13.2.2,2009,08047,"0,23",,
13.2.2,2009,08048,"0,28",,
13.2.2,2009,08049,"0,20",,
13.2.2,2009,08050,"0,27",,
13.2.2,2009,08051,"0,34",,
13.2.2,2009,08052,"0,06",,
13.2.2,2009,08053,"0,18",,
13.2.2,2009,08054,"0,32",,
13.2.2,2009,08055,"0,25",,
13.2.2,2009,08056,"0,34",,
13.2.2,2009,08057,"0,25",,
13.2.2,2009,08058,"0,30",,
13.2.2,2009,08059,"0,26",,
13.2.2,2009,08060,"0,27",,
13.2.2,2009,08061,"0,21",,
13.2.2,2009,08062,"0,26",,
13.2.2,2009,08063,"0,28",,
13.2.2,2009,08064,"0,29",,
13.2.2,2009,08065,"0,27",,
13.2.2,2009,08066,"0,28",,
13.2.2,2009,08067,"0,32",,
13.2.2,2009,08068,"0,32",,
13.2.2,2009,08069,"0,26",,
13.2.2,2009,08070,"0,26",,
13.2.2,2009,08071,"0,26",,
13.2.2,2009,08072,"0,30",,
13.2.2,2009,08073,"0,33",,
13.2.2,2009,08074,"0,33",,
13.2.2,2009,08075,"0,30",,
13.2.2,2009,08076,"0,30",,
13.2.2,2009,08077,"0,34",,
13.2.2,2009,08078,"0,26",,
13.2.2,2009,08079,"0,26",,
13.2.2,2009,08080,"0,26",,
13.2.2,2009,08081,"0,27",,
13.2.2,2009,08082,"0,28",,
13.2.2,2009,08083,"0,26",,
13.2.2,2009,08084,"0,21",,
13.2.2,2009,08085,"0,27",,
13.2.2,2009,08086,"0,32",,
13.2.2,2009,08087,"0,26",,
13.2.2,2009,08088,"0,36",,
13.2.2,2009,08089,"0,33",,
13.2.2,2009,08090,"0,28",,
13.2.2,2009,08091,"0,30",,
13.2.2,2009,08092,"0,25",,
13.2.2,2009,08093,"0,26",,
13.2.2,2009,08094,"0,31",,
13.2.2,2009,08095,"0,26",,
13.2.2,2009,08096,"0,34",,
13.2.2,2009,08097,"0,14",,
13.2.2,2009,08098,"0,26",,
13.2.2,2009,08099,"0,15",,
13.2.2,2009,08100,"0,30",,
13.2.2,2009,08101,"0,33",,
13.2.2,2009,08102,"0,34",,
13.2.2,2009,08103,"0,27",,
13.2.2,2009,08104,"0,24",,
13.2.2,2009,08105,"0,33",,
13.2.2,2009,08106,"0,33",,
13.2.2,2009,08107,"0,29",,
13.2.2,2009,08108,"0,30",,
13.2.2,2009,08109,"0,26",,
13.2.2,2009,08110,"0,35",,
13.2.2,2009,08111,"0,29",,
13.2.2,2009,08112,"0,30",,
13.2.2,2009,08113,"0,35",,
13.2.2,2009,08114,"0,32",,
13.2.2,2009,08115,"0,32",,
13.2.2,2009,08116,"0,30",,
13.2.2,2009,08117,"0,23",,
13.2.2,2009,08118,"0,35",,
13.2.2,2009,08119,"0,26",,
13.2.2,2009,08120,"0,42",,
13.2.2,2009,08121,"0,33",,
13.2.2,2009,08122,"0,28",,
13.2.2,2009,08123,"0,33",,
13.2.2,2009,08124,"0,33",,
13.2.2,2009,08125,"0,33",,
13.2.2,2009,08126,"0,33",,
13.2.2,2009,08127,"0,22",,
13.2.2,2009,08128,"0,27",,
13.2.2,2009,08129,"0,26",,
13.2.2,2009,08130,"0,27",,
13.2.2,2009,08131,"0,36",,
13.2.2,2009,08132,"0,19",,
13.2.2,2009,08133,"0,28",,
13.2.2,2009,08134,"0,38",,
13.2.2,2009,08135,"0,33",,
13.2.2,2009,08136,"0,37",,
13.2.2,2009,08137,"0,16",,
13.2.2,2009,08138,"0,28",,
13.2.2,2009,08139,"0,27",,
13.2.2,2009,08140,"0,30",,
13.2.2,2009,08141,"0,31",,
13.2.2,2009,08142,"0,27",,
13.2.2,2009,08143,"0,30",,
13.2.2,2009,08144,"0,26",,
13.2.2,2009,08145,"0,30",,
13.2.2,2009,08146,"0,27",,
13.2.2,2009,08147,"0,33",,
13.2.2,2009,08148,"0,28",,
13.2.2,2009,08149,"0,25",,
13.2.2,2009,08150,"0,09",,
13.2.2,2009,08151,"0,27",,
13.2.2,2009,08152,"0,26",,
13.2.2,2009,08153,"0,27",,
13.2.2,2009,08154,"0,25",,
13.2.2,2009,08155,"0,36",,
13.2.2,2009,08156,"0,32",,
13.2.2,2009,08157,"0,33",,
13.2.2,2009,08158,"0,33",,
13.2.2,2009,08159,"0,34",,
13.2.2,2009,08160,"0,26",,
13.2.2,2009,08161,"0,30",,
13.2.2,2009,08162,"0,28",,
13.2.2,2009,08163,"0,33",,
13.2.2,2009,08164,"0,27",,
13.2.2,2009,08165,"0,31",,
13.2.2,2009,08166,"0,23",,
13.2.2,2009,08167,"0,33",,
13.2.2,2009,08168,"0,26",,
13.2.2,2009,08169,"0,33",,
13.2.2,2009,08170,"0,26",,
13.2.2,2009,08171,"0,24",,
13.2.2,2009,08172,"0,34",,
13.2.2,2009,08174,"0,27",,
13.2.2,2009,08175,"0,19",,
13.2.2,2009,08176,"0,27",,
13.2.2,2009,08177,"0,13",,
13.2.2,2009,08178,"0,25",,
13.2.2,2009,08179,"0,27",,
13.2.2,2009,08180,"0,33",,
13.2.2,2009,08181,"0,32",,
13.2.2,2009,08182,"0,32",,
13.2.2,2009,08183,"0,30",,
13.2.2,2009,08184,"0,33",,
13.2.2,2009,08185,"0,28",,
13.2.2,2009,08187,"0,35",,
13.2.2,2009,08188,"0,23",,
13.2.2,2009,08189,"0,23",,
13.2.2,2009,08190,"0,26",,
13.2.2,2009,08191,"0,29",,
13.2.2,2009,08192,"0,34",,
13.2.2,2009,08193,"0,27",,
13.2.2,2009,08194,"0,35",,
13.2.2,2009,08195,"0,27",,
13.2.2,2009,08196,"0,33",,
13.2.2,2009,08197,"0,37",,
13.2.2,2009,08198,"0,30",,
13.2.2,2009,08199,"0,26",,
13.2.2,2009,08200,"0,33",,
13.2.2,2009,08201,"0,25",,
13.2.2,2009,08202,"0,34",,
13.2.2,2009,08203,"0,30",,
13.2.2,2009,08204,"0,27",,
13.2.2,2009,08205,"0,40",,
13.2.2,2009,08206,"0,31",,
13.2.2,2009,08207,"0,31",,
13.2.2,2009,08208,"0,36",,
13.2.2,2009,08209,"0,31",,
13.2.2,2009,08210,"0,29",,
13.2.2,2009,08211,"0,34",,
13.2.2,2009,08212,"0,26",,
13.2.2,2009,08213,"0,32",,
13.2.2,2009,08214,"0,35",,
13.2.2,2009,08215,"0,33",,
13.2.2,2009,08216,"0,27",,
13.2.2,2009,08217,"0,34",,
13.2.2,2009,08218,"0,34",,
13.2.2,2009,08219,"0,35",,
13.2.2,2009,08220,"0,26",,
13.2.2,2009,08221,"0,36",,
13.2.2,2009,08222,"0,28",,
13.2.2,2009,08223,"0,27",,
13.2.2,2009,08224,"0,33",,
13.2.2,2009,08225,"0,26",,
13.2.2,2009,08226,"0,26",,
